"REF_DATE","GEO","DGUID","Gender","Indicators","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2022-10","British Columbia","2016A000259","Women","Rarely or never has people to depend on when needed","Lower bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331411201","13.3.3.2","6.2","","","","1"
"2022-10","British Columbia","2016A000259","Women","Rarely or never has people to depend on when needed","Upper bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331411202","13.3.3.3","12.8","","","","1"
"2022-10","British Columbia","2016A000259","Women","Rarely or never has people to depend on when needed","Number of persons","Number","223","thousands","3","v1331411203","13.3.3.4","","F","","","0"
"2022-10","British Columbia","2016A000259","Women","Rarely or never has people to depend on when needed","Lower bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331411204","13.3.3.5","","F","","","0"
"2022-10","British Columbia","2016A000259","Women","Rarely or never has people to depend on when needed","Upper bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331411205","13.3.3.6","","F","","","0"
"2023-04","Canada (excluding territories)","2016A000011124","Total, all persons","Always or often has people to depend on when needed","Percentage of persons","Percent","239","units","0","v1331410504","1.1.1.1","71.2","","","","1"
"2023-04","Canada (excluding territories)","2016A000011124","Total, all persons","Always or often has people to depend on when needed","Lower bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331410505","1.1.1.2","69.8","","","","1"
"2023-04","Canada (excluding territories)","2016A000011124","Total, all persons","Always or often has people to depend on when needed","Upper bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331410506","1.1.1.3","72.5","","","","1"
"2023-04","Canada (excluding territories)","2016A000011124","Total, all persons","Always or often has people to depend on when needed","Number of persons","Number","223","thousands","3","v1331410507","1.1.1.4","22976","","","","0"
"2023-04","Canada (excluding territories)","2016A000011124","Total, all persons","Always or often has people to depend on when needed","Lower bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331410508","1.1.1.5","22537","","","","0"
"2023-04","Canada (excluding territories)","2016A000011124","Total, all persons","Always or often has people to depend on when needed","Upper bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331410509","1.1.1.6","23415","","","","0"
"2023-04","Canada (excluding territories)","2016A000011124","Total, all persons","Sometimes has people to depend on when needed","Percentage of persons","Percent","239","units","0","v1331410510","1.1.2.1","19.2","","","","1"
"2023-04","Canada (excluding territories)","2016A000011124","Total, all persons","Sometimes has people to depend on when needed","Lower bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331410511","1.1.2.2","18.1","","","","1"
"2023-04","Canada (excluding territories)","2016A000011124","Total, all persons","Sometimes has people to depend on when needed","Upper bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331410512","1.1.2.3","20.5","","","","1"
"2023-04","Canada (excluding territories)","2016A000011124","Total, all persons","Sometimes has people to depend on when needed","Number of persons","Number","223","thousands","3","v1331410513","1.1.2.4","6211","","","","0"
"2023-04","Canada (excluding territories)","2016A000011124","Total, all persons","Sometimes has people to depend on when needed","Lower bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331410514","1.1.2.5","5820","","","","0"
"2023-04","Canada (excluding territories)","2016A000011124","Total, all persons","Sometimes has people to depend on when needed","Upper bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331410515","1.1.2.6","6602","","","","0"
"2023-04","Canada (excluding territories)","2016A000011124","Total, all persons","Rarely or never has people to depend on when needed","Percentage of persons","Percent","239","units","0","v1331410516","1.1.3.1","9.6","","","","1"
"2023-04","Canada (excluding territories)","2016A000011124","Total, all persons","Rarely or never has people to depend on when needed","Lower bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331410517","1.1.3.2","8.7","","","","1"
"2023-04","Canada (excluding territories)","2016A000011124","Total, all persons","Rarely or never has people to depend on when needed","Upper bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331410518","1.1.3.3","10.5","","","","1"
"2023-04","Canada (excluding territories)","2016A000011124","Total, all persons","Rarely or never has people to depend on when needed","Number of persons","Number","223","thousands","3","v1331410519","1.1.3.4","3091","","","","0"
"2023-04","Canada (excluding territories)","2016A000011124","Total, all persons","Rarely or never has people to depend on when needed","Lower bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331410520","1.1.3.5","2809","","","","0"
"2023-04","Canada (excluding territories)","2016A000011124","Total, all persons","Rarely or never has people to depend on when needed","Upper bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331410521","1.1.3.6","3372","","","","0"
"2023-04","Canada (excluding territories)","2016A000011124","Men","Always or often has people to depend on when needed","Percentage of persons","Percent","239","units","0","v1331410522","1.2.1.1","70.9","","","","1"
"2023-04","Canada (excluding territories)","2016A000011124","Men","Always or often has people to depend on when needed","Lower bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331410523","1.2.1.2","68.8","","","","1"
"2023-04","Canada (excluding territories)","2016A000011124","Men","Always or often has people to depend on when needed","Upper bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331410524","1.2.1.3","72.8","","","","1"
"2023-04","Canada (excluding territories)","2016A000011124","Men","Always or often has people to depend on when needed","Number of persons","Number","223","thousands","3","v1331410525","1.2.1.4","11349","","","","0"
"2023-04","Canada (excluding territories)","2016A000011124","Men","Always or often has people to depend on when needed","Lower bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331410526","1.2.1.5","11022","","","","0"
"2023-04","Canada (excluding territories)","2016A000011124","Men","Always or often has people to depend on when needed","Upper bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331410527","1.2.1.6","11676","","","","0"
"2023-04","Canada (excluding territories)","2016A000011124","Men","Sometimes has people to depend on when needed","Percentage of persons","Percent","239","units","0","v1331410528","1.2.2.1","18.8","","","","1"
"2023-04","Canada (excluding territories)","2016A000011124","Men","Sometimes has people to depend on when needed","Lower bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331410529","1.2.2.2","17.1","","","","1"
"2023-04","Canada (excluding territories)","2016A000011124","Men","Sometimes has people to depend on when needed","Upper bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331410530","1.2.2.3","20.7","","","","1"
"2023-04","Canada (excluding territories)","2016A000011124","Men","Sometimes has people to depend on when needed","Number of persons","Number","223","thousands","3","v1331410531","1.2.2.4","3010","","","","0"
"2023-04","Canada (excluding territories)","2016A000011124","Men","Sometimes has people to depend on when needed","Lower bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331410532","1.2.2.5","2723","","","","0"
"2023-04","Canada (excluding territories)","2016A000011124","Men","Sometimes has people to depend on when needed","Upper bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331410533","1.2.2.6","3297","","","","0"
"2023-04","Canada (excluding territories)","2016A000011124","Men","Rarely or never has people to depend on when needed","Percentage of persons","Percent","239","units","0","v1331410534","1.2.3.1","10.3","","","","1"
"2023-04","Canada (excluding territories)","2016A000011124","Men","Rarely or never has people to depend on when needed","Lower bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331410535","1.2.3.2","9.1","","","","1"
"2023-04","Canada (excluding territories)","2016A000011124","Men","Rarely or never has people to depend on when needed","Upper bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331410536","1.2.3.3","11.8","","","","1"
"2023-04","Canada (excluding territories)","2016A000011124","Men","Rarely or never has people to depend on when needed","Number of persons","Number","223","thousands","3","v1331410537","1.2.3.4","1656","","","","0"
"2023-04","Canada (excluding territories)","2016A000011124","Men","Rarely or never has people to depend on when needed","Lower bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331410538","1.2.3.5","1440","","","","0"
"2023-04","Canada (excluding territories)","2016A000011124","Men","Rarely or never has people to depend on when needed","Upper bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331410539","1.2.3.6","1873","","","","0"
"2023-04","Canada (excluding territories)","2016A000011124","Women","Always or often has people to depend on when needed","Percentage of persons","Percent","239","units","0","v1331410540","1.3.1.1","71.5","","","","1"
"2023-04","Canada (excluding territories)","2016A000011124","Women","Always or often has people to depend on when needed","Lower bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331410541","1.3.1.2","69.6","","","","1"
"2023-04","Canada (excluding territories)","2016A000011124","Women","Always or often has people to depend on when needed","Upper bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331410542","1.3.1.3","73.3","","","","1"
"2023-04","Canada (excluding territories)","2016A000011124","Women","Always or often has people to depend on when needed","Number of persons","Number","223","thousands","3","v1331410543","1.3.1.4","11627","","","","0"
"2023-04","Canada (excluding territories)","2016A000011124","Women","Always or often has people to depend on when needed","Lower bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331410544","1.3.1.5","11319","","","","0"
"2023-04","Canada (excluding territories)","2016A000011124","Women","Always or often has people to depend on when needed","Upper bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331410545","1.3.1.6","11935","","","","0"
"2023-04","Canada (excluding territories)","2016A000011124","Women","Sometimes has people to depend on when needed","Percentage of persons","Percent","239","units","0","v1331410546","1.3.2.1","19.7","","","","1"
"2023-04","Canada (excluding territories)","2016A000011124","Women","Sometimes has people to depend on when needed","Lower bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331410547","1.3.2.2","18.0","","","","1"
"2023-04","Canada (excluding territories)","2016A000011124","Women","Sometimes has people to depend on when needed","Upper bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331410548","1.3.2.3","21.4","","","","1"
"2023-04","Canada (excluding territories)","2016A000011124","Women","Sometimes has people to depend on when needed","Number of persons","Number","223","thousands","3","v1331410549","1.3.2.4","3201","","","","0"
"2023-04","Canada (excluding territories)","2016A000011124","Women","Sometimes has people to depend on when needed","Lower bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331410550","1.3.2.5","2923","","","","0"
"2023-04","Canada (excluding territories)","2016A000011124","Women","Sometimes has people to depend on when needed","Upper bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331410551","1.3.2.6","3479","","","","0"
"2023-04","Canada (excluding territories)","2016A000011124","Women","Rarely or never has people to depend on when needed","Percentage of persons","Percent","239","units","0","v1331410552","1.3.3.1","8.8","","","","1"
"2023-04","Canada (excluding territories)","2016A000011124","Women","Rarely or never has people to depend on when needed","Lower bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331410553","1.3.3.2","7.7","","","","1"
"2023-04","Canada (excluding territories)","2016A000011124","Women","Rarely or never has people to depend on when needed","Upper bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331410554","1.3.3.3","10.1","","","","1"
"2023-04","Canada (excluding territories)","2016A000011124","Women","Rarely or never has people to depend on when needed","Number of persons","Number","223","thousands","3","v1331410555","1.3.3.4","1434","","","","0"
"2023-04","Canada (excluding territories)","2016A000011124","Women","Rarely or never has people to depend on when needed","Lower bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331410556","1.3.3.5","1241","","","","0"
"2023-04","Canada (excluding territories)","2016A000011124","Women","Rarely or never has people to depend on when needed","Upper bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331410557","1.3.3.6","1628","","","","0"
"2023-04","Atlantic Region","2016A00011","Total, all persons","Always or often has people to depend on when needed","Percentage of persons","Percent","239","units","0","v1331410558","2.1.1.1","73.4","","","","1"
"2023-04","Atlantic Region","2016A00011","Total, all persons","Always or often has people to depend on when needed","Lower bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331410559","2.1.1.2","70.4","","","","1"
"2023-04","Atlantic Region","2016A00011","Total, all persons","Always or often has people to depend on when needed","Upper bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331410560","2.1.1.3","76.1","","","","1"
"2023-04","Atlantic Region","2016A00011","Total, all persons","Always or often has people to depend on when needed","Number of persons","Number","223","thousands","3","v1331410561","2.1.1.4","1572","","","","0"
"2023-04","Atlantic Region","2016A00011","Total, all persons","Always or often has people to depend on when needed","Lower bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331410562","2.1.1.5","1510","","","","0"
"2023-04","Atlantic Region","2016A00011","Total, all persons","Always or often has people to depend on when needed","Upper bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331410563","2.1.1.6","1634","","","","0"
"2023-04","Atlantic Region","2016A00011","Total, all persons","Sometimes has people to depend on when needed","Percentage of persons","Percent","239","units","0","v1331410564","2.1.2.1","18.1","","","","1"
"2023-04","Atlantic Region","2016A00011","Total, all persons","Sometimes has people to depend on when needed","Lower bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331410565","2.1.2.2","15.8","","","","1"
"2023-04","Atlantic Region","2016A00011","Total, all persons","Sometimes has people to depend on when needed","Upper bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331410566","2.1.2.3","20.7","","","","1"
"2023-04","Atlantic Region","2016A00011","Total, all persons","Sometimes has people to depend on when needed","Number of persons","Number","223","thousands","3","v1331410567","2.1.2.4","388","","","","0"
"2023-04","Atlantic Region","2016A00011","Total, all persons","Sometimes has people to depend on when needed","Lower bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331410568","2.1.2.5","335","","","","0"
"2023-04","Atlantic Region","2016A00011","Total, all persons","Sometimes has people to depend on when needed","Upper bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331410569","2.1.2.6","441","","","","0"
"2023-04","Atlantic Region","2016A00011","Total, all persons","Rarely or never has people to depend on when needed","Percentage of persons","Percent","239","units","0","v1331410570","2.1.3.1","8.5","","","","1"
"2023-04","Atlantic Region","2016A00011","Total, all persons","Rarely or never has people to depend on when needed","Lower bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331410571","2.1.3.2","6.8","","","","1"
"2023-04","Atlantic Region","2016A00011","Total, all persons","Rarely or never has people to depend on when needed","Upper bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331410572","2.1.3.3","10.6","","","","1"
"2023-04","Atlantic Region","2016A00011","Total, all persons","Rarely or never has people to depend on when needed","Number of persons","Number","223","thousands","3","v1331410573","2.1.3.4","183","","","","0"
"2023-04","Atlantic Region","2016A00011","Total, all persons","Rarely or never has people to depend on when needed","Lower bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331410574","2.1.3.5","142","","","","0"
"2023-04","Atlantic Region","2016A00011","Total, all persons","Rarely or never has people to depend on when needed","Upper bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331410575","2.1.3.6","223","","","","0"
"2023-04","Atlantic Region","2016A00011","Men","Always or often has people to depend on when needed","Percentage of persons","Percent","239","units","0","v1331410576","2.2.1.1","74.6","","","","1"
"2023-04","Atlantic Region","2016A00011","Men","Always or often has people to depend on when needed","Lower bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331410577","2.2.1.2","70.1","","","","1"
"2023-04","Atlantic Region","2016A00011","Men","Always or often has people to depend on when needed","Upper bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331410578","2.2.1.3","78.6","","","","1"
"2023-04","Atlantic Region","2016A00011","Men","Always or often has people to depend on when needed","Number of persons","Number","223","thousands","3","v1331410579","2.2.1.4","780","","","","0"
"2023-04","Atlantic Region","2016A00011","Men","Always or often has people to depend on when needed","Lower bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331410580","2.2.1.5","729","","","","0"
"2023-04","Atlantic Region","2016A00011","Men","Always or often has people to depend on when needed","Upper bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331410581","2.2.1.6","831","","","","0"
"2023-04","Atlantic Region","2016A00011","Men","Sometimes has people to depend on when needed","Percentage of persons","Percent","239","units","0","v1331410582","2.2.2.1","18.2","","","","1"
"2023-04","Atlantic Region","2016A00011","Men","Sometimes has people to depend on when needed","Lower bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331410583","2.2.2.2","14.8","","","","1"
"2023-04","Atlantic Region","2016A00011","Men","Sometimes has people to depend on when needed","Upper bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331410584","2.2.2.3","22.2","","","","1"
"2023-04","Atlantic Region","2016A00011","Men","Sometimes has people to depend on when needed","Number of persons","Number","223","thousands","3","v1331410585","2.2.2.4","190","","","","0"
"2023-04","Atlantic Region","2016A00011","Men","Sometimes has people to depend on when needed","Lower bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331410586","2.2.2.5","152","","","","0"
"2023-04","Atlantic Region","2016A00011","Men","Sometimes has people to depend on when needed","Upper bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331410587","2.2.2.6","229","","","","0"
"2023-04","Atlantic Region","2016A00011","Men","Rarely or never has people to depend on when needed","Percentage of persons","Percent","239","units","0","v1331410588","2.2.3.1","7.2","","","","1"
"2023-04","Atlantic Region","2016A00011","Men","Rarely or never has people to depend on when needed","Lower bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331410589","2.2.3.2","5.0","","","","1"
"2023-04","Atlantic Region","2016A00011","Men","Rarely or never has people to depend on when needed","Upper bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331410590","2.2.3.3","10.4","","","","1"
"2023-04","Atlantic Region","2016A00011","Men","Rarely or never has people to depend on when needed","Number of persons","Number","223","thousands","3","v1331410591","2.2.3.4","","F","","","0"
"2023-04","Atlantic Region","2016A00011","Men","Rarely or never has people to depend on when needed","Lower bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331410592","2.2.3.5","","F","","","0"
"2023-04","Atlantic Region","2016A00011","Men","Rarely or never has people to depend on when needed","Upper bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331410593","2.2.3.6","","F","","","0"
"2023-04","Atlantic Region","2016A00011","Women","Always or often has people to depend on when needed","Percentage of persons","Percent","239","units","0","v1331410594","2.3.1.1","72.2","","","","1"
"2023-04","Atlantic Region","2016A00011","Women","Always or often has people to depend on when needed","Lower bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331410595","2.3.1.2","68.1","","","","1"
"2023-04","Atlantic Region","2016A00011","Women","Always or often has people to depend on when needed","Upper bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331410596","2.3.1.3","76.0","","","","1"
"2023-04","Atlantic Region","2016A00011","Women","Always or often has people to depend on when needed","Number of persons","Number","223","thousands","3","v1331410597","2.3.1.4","792","","","","0"
"2023-04","Atlantic Region","2016A00011","Women","Always or often has people to depend on when needed","Lower bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331410598","2.3.1.5","742","","","","0"
"2023-04","Atlantic Region","2016A00011","Women","Always or often has people to depend on when needed","Upper bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331410599","2.3.1.6","842","","","","0"
"2023-04","Atlantic Region","2016A00011","Women","Sometimes has people to depend on when needed","Percentage of persons","Percent","239","units","0","v1331410600","2.3.2.1","18.0","","","","1"
"2023-04","Atlantic Region","2016A00011","Women","Sometimes has people to depend on when needed","Lower bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331410601","2.3.2.2","14.8","","","","1"
"2023-04","Atlantic Region","2016A00011","Women","Sometimes has people to depend on when needed","Upper bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331410602","2.3.2.3","21.8","","","","1"
"2023-04","Atlantic Region","2016A00011","Women","Sometimes has people to depend on when needed","Number of persons","Number","223","thousands","3","v1331410603","2.3.2.4","198","","","","0"
"2023-04","Atlantic Region","2016A00011","Women","Sometimes has people to depend on when needed","Lower bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331410604","2.3.2.5","160","","","","0"
"2023-04","Atlantic Region","2016A00011","Women","Sometimes has people to depend on when needed","Upper bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331410605","2.3.2.6","236","","","","0"
"2023-04","Atlantic Region","2016A00011","Women","Rarely or never has people to depend on when needed","Percentage of persons","Percent","239","units","0","v1331410606","2.3.3.1","9.8","","","","1"
"2023-04","Atlantic Region","2016A00011","Women","Rarely or never has people to depend on when needed","Lower bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331410607","2.3.3.2","7.4","","","","1"
"2023-04","Atlantic Region","2016A00011","Women","Rarely or never has people to depend on when needed","Upper bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331410608","2.3.3.3","12.7","","","","1"
"2023-04","Atlantic Region","2016A00011","Women","Rarely or never has people to depend on when needed","Number of persons","Number","223","thousands","3","v1331410609","2.3.3.4","107","E","","","0"
"2023-04","Atlantic Region","2016A00011","Women","Rarely or never has people to depend on when needed","Lower bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331410610","2.3.3.5","78","E","","","0"
"2023-04","Atlantic Region","2016A00011","Women","Rarely or never has people to depend on when needed","Upper bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331410611","2.3.3.6","136","E","","","0"
"2023-04","Newfoundland and Labrador","2016A000210","Total, all persons","Always or often has people to depend on when needed","Percentage of persons","Percent","239","units","0","v1331410612","3.1.1.1","74.0","","","","1"
"2023-04","Newfoundland and Labrador","2016A000210","Total, all persons","Always or often has people to depend on when needed","Lower bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331410613","3.1.1.2","69.0","","","","1"
"2023-04","Newfoundland and Labrador","2016A000210","Total, all persons","Always or often has people to depend on when needed","Upper bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331410614","3.1.1.3","78.3","","","","1"
"2023-04","Newfoundland and Labrador","2016A000210","Total, all persons","Always or often has people to depend on when needed","Number of persons","Number","223","thousands","3","v1331410615","3.1.1.4","331","","","","0"
"2023-04","Newfoundland and Labrador","2016A000210","Total, all persons","Always or often has people to depend on when needed","Lower bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331410616","3.1.1.5","309","","","","0"
"2023-04","Newfoundland and Labrador","2016A000210","Total, all persons","Always or often has people to depend on when needed","Upper bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331410617","3.1.1.6","352","","","","0"
"2023-04","Newfoundland and Labrador","2016A000210","Total, all persons","Sometimes has people to depend on when needed","Percentage of persons","Percent","239","units","0","v1331410618","3.1.2.1","14.2","","","","1"
"2023-04","Newfoundland and Labrador","2016A000210","Total, all persons","Sometimes has people to depend on when needed","Lower bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331410619","3.1.2.2","11.2","","","","1"
"2023-04","Newfoundland and Labrador","2016A000210","Total, all persons","Sometimes has people to depend on when needed","Upper bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331410620","3.1.2.3","17.9","","","","1"
"2023-04","Newfoundland and Labrador","2016A000210","Total, all persons","Sometimes has people to depend on when needed","Number of persons","Number","223","thousands","3","v1331410621","3.1.2.4","63","E","","","0"
"2023-04","Newfoundland and Labrador","2016A000210","Total, all persons","Sometimes has people to depend on when needed","Lower bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331410622","3.1.2.5","48","E","","","0"
"2023-04","Newfoundland and Labrador","2016A000210","Total, all persons","Sometimes has people to depend on when needed","Upper bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331410623","3.1.2.6","78","E","","","0"
"2023-04","Newfoundland and Labrador","2016A000210","Total, all persons","Rarely or never has people to depend on when needed","Percentage of persons","Percent","239","units","0","v1331410624","3.1.3.1","11.9","","","","1"
"2023-04","Newfoundland and Labrador","2016A000210","Total, all persons","Rarely or never has people to depend on when needed","Lower bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331410625","3.1.3.2","8.6","","","","1"
"2023-04","Newfoundland and Labrador","2016A000210","Total, all persons","Rarely or never has people to depend on when needed","Upper bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331410626","3.1.3.3","16.2","","","","1"
"2023-04","Newfoundland and Labrador","2016A000210","Total, all persons","Rarely or never has people to depend on when needed","Number of persons","Number","223","thousands","3","v1331410627","3.1.3.4","","F","","","0"
"2023-04","Newfoundland and Labrador","2016A000210","Total, all persons","Rarely or never has people to depend on when needed","Lower bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331410628","3.1.3.5","","F","","","0"
"2023-04","Newfoundland and Labrador","2016A000210","Total, all persons","Rarely or never has people to depend on when needed","Upper bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331410629","3.1.3.6","","F","","","0"
"2023-04","Newfoundland and Labrador","2016A000210","Men","Always or often has people to depend on when needed","Percentage of persons","Percent","239","units","0","v1331410630","3.2.1.1","76.9","","","","1"
"2023-04","Newfoundland and Labrador","2016A000210","Men","Always or often has people to depend on when needed","Lower bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331410631","3.2.1.2","69.1","","","","1"
"2023-04","Newfoundland and Labrador","2016A000210","Men","Always or often has people to depend on when needed","Upper bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331410632","3.2.1.3","83.1","","","","1"
"2023-04","Newfoundland and Labrador","2016A000210","Men","Always or often has people to depend on when needed","Number of persons","Number","223","thousands","3","v1331410633","3.2.1.4","170","","","","0"
"2023-04","Newfoundland and Labrador","2016A000210","Men","Always or often has people to depend on when needed","Lower bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331410634","3.2.1.5","154","","","","0"
"2023-04","Newfoundland and Labrador","2016A000210","Men","Always or often has people to depend on when needed","Upper bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331410635","3.2.1.6","186","","","","0"
"2023-04","Newfoundland and Labrador","2016A000210","Men","Sometimes has people to depend on when needed","Percentage of persons","Percent","239","units","0","v1331410636","3.2.2.1","14.1","","","","1"
"2023-04","Newfoundland and Labrador","2016A000210","Men","Sometimes has people to depend on when needed","Lower bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331410637","3.2.2.2","10.0","","","","1"
"2023-04","Newfoundland and Labrador","2016A000210","Men","Sometimes has people to depend on when needed","Upper bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331410638","3.2.2.3","19.5","","","","1"
"2023-04","Newfoundland and Labrador","2016A000210","Men","Sometimes has people to depend on when needed","Number of persons","Number","223","thousands","3","v1331410639","3.2.2.4","","F","","","0"
"2023-04","Newfoundland and Labrador","2016A000210","Men","Sometimes has people to depend on when needed","Lower bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331410640","3.2.2.5","","F","","","0"
"2023-04","Newfoundland and Labrador","2016A000210","Men","Sometimes has people to depend on when needed","Upper bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331410641","3.2.2.6","","F","","","0"
"2023-04","Newfoundland and Labrador","2016A000210","Men","Rarely or never has people to depend on when needed","Percentage of persons","Percent","239","units","0","v1331410642","3.2.3.1","9.1","","","","1"
"2023-04","Newfoundland and Labrador","2016A000210","Men","Rarely or never has people to depend on when needed","Lower bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331410643","3.2.3.2","4.8","","","","1"
"2023-04","Newfoundland and Labrador","2016A000210","Men","Rarely or never has people to depend on when needed","Upper bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331410644","3.2.3.3","16.6","","","","1"
"2023-04","Newfoundland and Labrador","2016A000210","Men","Rarely or never has people to depend on when needed","Number of persons","Number","223","thousands","3","v1331410645","3.2.3.4","","F","","","0"
"2023-04","Newfoundland and Labrador","2016A000210","Men","Rarely or never has people to depend on when needed","Lower bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331410646","3.2.3.5","","F","","","0"
"2023-04","Newfoundland and Labrador","2016A000210","Men","Rarely or never has people to depend on when needed","Upper bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331410647","3.2.3.6","","F","","","0"
"2023-04","Newfoundland and Labrador","2016A000210","Women","Always or often has people to depend on when needed","Percentage of persons","Percent","239","units","0","v1331410648","3.3.1.1","71.1","","","","1"
