"REF_DATE","GEO","DGUID","Gender","Indicators","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2022-07","Saskatchewan","2016A000247","Total, all persons","No opinion on sense of belonging to local community","Upper bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331411760","11.1.3.3","18.3","","","","1"
"2022-07","Saskatchewan","2016A000247","Total, all persons","No opinion on sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411761","11.1.3.4","122","E","","","0"
"2022-07","Saskatchewan","2016A000247","Total, all persons","No opinion on sense of belonging to local community","Lower bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331411762","11.1.3.5","84","E","","","0"
"2022-07","Saskatchewan","2016A000247","Total, all persons","No opinion on sense of belonging to local community","Upper bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331411763","11.1.3.6","160","E","","","0"
"2022-07","Saskatchewan","2016A000247","Men","Very strong or somewhat strong sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411764","11.2.1.1","53.1","","","","1"
"2022-07","Saskatchewan","2016A000247","Men","Very strong or somewhat strong sense of belonging to local community","Lower bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331411765","11.2.1.2","44.0","","","","1"
"2022-07","Saskatchewan","2016A000247","Men","Very strong or somewhat strong sense of belonging to local community","Upper bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331411766","11.2.1.3","62.1","","","","1"
"2022-07","Saskatchewan","2016A000247","Men","Very strong or somewhat strong sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411767","11.2.1.4","233","","","","0"
"2022-07","Saskatchewan","2016A000247","Men","Very strong or somewhat strong sense of belonging to local community","Lower bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331411768","11.2.1.5","193","","","","0"
"2022-07","Saskatchewan","2016A000247","Men","Very strong or somewhat strong sense of belonging to local community","Upper bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331411769","11.2.1.6","274","","","","0"
"2022-07","Saskatchewan","2016A000247","Men","Somewhat weak or very weak sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411770","11.2.2.1","34.8","","","","1"
"2022-07","Saskatchewan","2016A000247","Men","Somewhat weak or very weak sense of belonging to local community","Lower bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331411771","11.2.2.2","26.4","","","","1"
"2022-07","Saskatchewan","2016A000247","Men","Somewhat weak or very weak sense of belonging to local community","Upper bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331411772","11.2.2.3","44.3","","","","1"
"2022-07","Saskatchewan","2016A000247","Men","Somewhat weak or very weak sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411773","11.2.2.4","153","E","","","0"
"2022-07","Saskatchewan","2016A000247","Men","Somewhat weak or very weak sense of belonging to local community","Lower bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331411774","11.2.2.5","109","E","","","0"
"2022-07","Saskatchewan","2016A000247","Men","Somewhat weak or very weak sense of belonging to local community","Upper bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331411775","11.2.2.6","197","E","","","0"
"2022-07","Saskatchewan","2016A000247","Men","No opinion on sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411776","11.2.3.1","12.1","","","","1"
"2022-07","Saskatchewan","2016A000247","Men","No opinion on sense of belonging to local community","Lower bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331411777","11.2.3.2","6.9","","","","1"
"2022-07","Saskatchewan","2016A000247","Men","No opinion on sense of belonging to local community","Upper bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331411778","11.2.3.3","20.3","","","","1"
"2022-07","Saskatchewan","2016A000247","Men","No opinion on sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411779","11.2.3.4","","F","","","0"
"2022-07","Saskatchewan","2016A000247","Men","No opinion on sense of belonging to local community","Lower bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331411780","11.2.3.5","","F","","","0"
"2022-07","Saskatchewan","2016A000247","Men","No opinion on sense of belonging to local community","Upper bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331411781","11.2.3.6","","F","","","0"
"2022-07","Saskatchewan","2016A000247","Women","Very strong or somewhat strong sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411782","11.3.1.1","48.1","","","","1"
"2022-07","Saskatchewan","2016A000247","Women","Very strong or somewhat strong sense of belonging to local community","Lower bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331411783","11.3.1.2","40.6","","","","1"
"2022-07","Saskatchewan","2016A000247","Women","Very strong or somewhat strong sense of belonging to local community","Upper bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331411784","11.3.1.3","55.7","","","","1"
"2022-07","Saskatchewan","2016A000247","Women","Very strong or somewhat strong sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411785","11.3.1.4","223","","","","0"
"2022-07","Saskatchewan","2016A000247","Women","Very strong or somewhat strong sense of belonging to local community","Lower bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331411786","11.3.1.5","191","","","","0"
"2022-07","Saskatchewan","2016A000247","Women","Very strong or somewhat strong sense of belonging to local community","Upper bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331411787","11.3.1.6","254","","","","0"
"2022-07","Saskatchewan","2016A000247","Women","Somewhat weak or very weak sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411788","11.3.2.1","36.9","","","","1"
"2022-07","Saskatchewan","2016A000247","Women","Somewhat weak or very weak sense of belonging to local community","Lower bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331411789","11.3.2.2","29.3","","","","1"
"2022-07","Saskatchewan","2016A000247","Women","Somewhat weak or very weak sense of belonging to local community","Upper bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331411790","11.3.2.3","45.3","","","","1"
"2022-07","Saskatchewan","2016A000247","Women","Somewhat weak or very weak sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411791","11.3.2.4","171","E","","","0"
"2022-07","Saskatchewan","2016A000247","Women","Somewhat weak or very weak sense of belonging to local community","Lower bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331411792","11.3.2.5","125","E","","","0"
"2022-07","Saskatchewan","2016A000247","Women","Somewhat weak or very weak sense of belonging to local community","Upper bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331411793","11.3.2.6","217","E","","","0"
"2022-07","Saskatchewan","2016A000247","Women","No opinion on sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411794","11.3.3.1","14.9","","","","1"
"2022-07","Saskatchewan","2016A000247","Women","No opinion on sense of belonging to local community","Lower bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331411795","11.3.3.2","10.3","","","","1"
"2022-07","Saskatchewan","2016A000247","Women","No opinion on sense of belonging to local community","Upper bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331411796","11.3.3.3","21.2","","","","1"
"2022-07","Saskatchewan","2016A000247","Women","No opinion on sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411797","11.3.3.4","","F","","","0"
"2022-07","Saskatchewan","2016A000247","Women","No opinion on sense of belonging to local community","Lower bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331411798","11.3.3.5","","F","","","0"
"2022-07","Saskatchewan","2016A000247","Women","No opinion on sense of belonging to local community","Upper bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331411799","11.3.3.6","","F","","","0"
"2022-07","Alberta","2016A000248","Total, all persons","Very strong or somewhat strong sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411800","12.1.1.1","49.8","","","","1"
"2022-07","Alberta","2016A000248","Total, all persons","Very strong or somewhat strong sense of belonging to local community","Lower bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331411801","12.1.1.2","46.0","","","","1"
"2022-07","Alberta","2016A000248","Total, all persons","Very strong or somewhat strong sense of belonging to local community","Upper bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331411802","12.1.1.3","53.5","","","","1"
"2022-07","Alberta","2016A000248","Total, all persons","Very strong or somewhat strong sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411803","12.1.1.4","1806","","","","0"
"2022-07","Alberta","2016A000248","Total, all persons","Very strong or somewhat strong sense of belonging to local community","Lower bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331411804","12.1.1.5","1670","","","","0"
"2022-07","Alberta","2016A000248","Total, all persons","Very strong or somewhat strong sense of belonging to local community","Upper bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331411805","12.1.1.6","1942","","","","0"
"2022-07","Alberta","2016A000248","Total, all persons","Somewhat weak or very weak sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411806","12.1.2.1","39.0","","","","1"
"2022-07","Alberta","2016A000248","Total, all persons","Somewhat weak or very weak sense of belonging to local community","Lower bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331411807","12.1.2.2","35.4","","","","1"
"2022-07","Alberta","2016A000248","Total, all persons","Somewhat weak or very weak sense of belonging to local community","Upper bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331411808","12.1.2.3","42.7","","","","1"
"2022-07","Alberta","2016A000248","Total, all persons","Somewhat weak or very weak sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411809","12.1.2.4","1415","","","","0"
"2022-07","Alberta","2016A000248","Total, all persons","Somewhat weak or very weak sense of belonging to local community","Lower bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331411810","12.1.2.5","1282","","","","0"
"2022-07","Alberta","2016A000248","Total, all persons","Somewhat weak or very weak sense of belonging to local community","Upper bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331411811","12.1.2.6","1547","","","","0"
"2022-07","Alberta","2016A000248","Total, all persons","No opinion on sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411812","12.1.3.1","11.3","","","","1"
"2022-07","Alberta","2016A000248","Total, all persons","No opinion on sense of belonging to local community","Lower bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331411813","12.1.3.2","9.0","","","","1"
"2022-07","Alberta","2016A000248","Total, all persons","No opinion on sense of belonging to local community","Upper bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331411814","12.1.3.3","14.0","","","","1"
"2022-07","Alberta","2016A000248","Total, all persons","No opinion on sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411815","12.1.3.4","409","E","","","0"
"2022-07","Alberta","2016A000248","Total, all persons","No opinion on sense of belonging to local community","Lower bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331411816","12.1.3.5","319","E","","","0"
"2022-07","Alberta","2016A000248","Total, all persons","No opinion on sense of belonging to local community","Upper bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331411817","12.1.3.6","498","E","","","0"
"2022-07","Alberta","2016A000248","Men","Very strong or somewhat strong sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411818","12.2.1.1","48.2","","","","1"
"2022-07","Alberta","2016A000248","Men","Very strong or somewhat strong sense of belonging to local community","Lower bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331411819","12.2.1.2","42.7","","","","1"
"2022-07","Alberta","2016A000248","Men","Very strong or somewhat strong sense of belonging to local community","Upper bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331411820","12.2.1.3","53.8","","","","1"
"2022-07","Alberta","2016A000248","Men","Very strong or somewhat strong sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411821","12.2.1.4","874","","","","0"
"2022-07","Alberta","2016A000248","Men","Very strong or somewhat strong sense of belonging to local community","Lower bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331411822","12.2.1.5","772","","","","0"
"2022-07","Alberta","2016A000248","Men","Very strong or somewhat strong sense of belonging to local community","Upper bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331411823","12.2.1.6","975","","","","0"
"2022-07","Alberta","2016A000248","Men","Somewhat weak or very weak sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411824","12.2.2.1","39.0","","","","1"
"2022-07","Alberta","2016A000248","Men","Somewhat weak or very weak sense of belonging to local community","Lower bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331411825","12.2.2.2","33.8","","","","1"
"2022-07","Alberta","2016A000248","Men","Somewhat weak or very weak sense of belonging to local community","Upper bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331411826","12.2.2.3","44.5","","","","1"
"2022-07","Alberta","2016A000248","Men","Somewhat weak or very weak sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411827","12.2.2.4","708","","","","0"
"2022-07","Alberta","2016A000248","Men","Somewhat weak or very weak sense of belonging to local community","Lower bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331411828","12.2.2.5","610","","","","0"
"2022-07","Alberta","2016A000248","Men","Somewhat weak or very weak sense of belonging to local community","Upper bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331411829","12.2.2.6","805","","","","0"
"2022-07","Alberta","2016A000248","Men","No opinion on sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411830","12.2.3.1","12.8","","","","1"
"2022-07","Alberta","2016A000248","Men","No opinion on sense of belonging to local community","Lower bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331411831","12.2.3.2","9.5","","","","1"
"2022-07","Alberta","2016A000248","Men","No opinion on sense of belonging to local community","Upper bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331411832","12.2.3.3","16.9","","","","1"
"2022-07","Alberta","2016A000248","Men","No opinion on sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411833","12.2.3.4","","F","","","0"
"2022-07","Alberta","2016A000248","Men","No opinion on sense of belonging to local community","Lower bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331411834","12.2.3.5","","F","","","0"
"2022-07","Alberta","2016A000248","Men","No opinion on sense of belonging to local community","Upper bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331411835","12.2.3.6","","F","","","0"
"2022-07","Alberta","2016A000248","Women","Very strong or somewhat strong sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411836","12.3.1.1","51.3","","","","1"
"2022-07","Alberta","2016A000248","Women","Very strong or somewhat strong sense of belonging to local community","Lower bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331411837","12.3.1.2","46.2","","","","1"
"2022-07","Alberta","2016A000248","Women","Very strong or somewhat strong sense of belonging to local community","Upper bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331411838","12.3.1.3","56.4","","","","1"
"2022-07","Alberta","2016A000248","Women","Very strong or somewhat strong sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411839","12.3.1.4","932","","","","0"
"2022-07","Alberta","2016A000248","Women","Very strong or somewhat strong sense of belonging to local community","Lower bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331411840","12.3.1.5","839","","","","0"
"2022-07","Alberta","2016A000248","Women","Very strong or somewhat strong sense of belonging to local community","Upper bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331411841","12.3.1.6","1025","","","","0"
"2022-07","Alberta","2016A000248","Women","Somewhat weak or very weak sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411842","12.3.2.1","38.9","","","","1"
"2022-07","Alberta","2016A000248","Women","Somewhat weak or very weak sense of belonging to local community","Lower bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331411843","12.3.2.2","34.1","","","","1"
"2022-07","Alberta","2016A000248","Women","Somewhat weak or very weak sense of belonging to local community","Upper bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331411844","12.3.2.3","44.0","","","","1"
"2022-07","Alberta","2016A000248","Women","Somewhat weak or very weak sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411845","12.3.2.4","707","","","","0"
"2022-07","Alberta","2016A000248","Women","Somewhat weak or very weak sense of belonging to local community","Lower bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331411846","12.3.2.5","617","","","","0"
"2022-07","Alberta","2016A000248","Women","Somewhat weak or very weak sense of belonging to local community","Upper bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331411847","12.3.2.6","797","","","","0"
"2022-07","Alberta","2016A000248","Women","No opinion on sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411848","12.3.3.1","9.8","","","","1"
"2022-07","Alberta","2016A000248","Women","No opinion on sense of belonging to local community","Lower bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331411849","12.3.3.2","7.0","","","","1"
"2022-07","Alberta","2016A000248","Women","No opinion on sense of belonging to local community","Upper bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331411850","12.3.3.3","13.5","","","","1"
"2022-07","Alberta","2016A000248","Women","No opinion on sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411851","12.3.3.4","","F","","","0"
"2022-07","Alberta","2016A000248","Women","No opinion on sense of belonging to local community","Lower bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331411852","12.3.3.5","","F","","","0"
"2022-07","Alberta","2016A000248","Women","No opinion on sense of belonging to local community","Upper bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331411853","12.3.3.6","","F","","","0"
"2022-07","British Columbia","2016A000259","Total, all persons","Very strong or somewhat strong sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411854","13.1.1.1","49.2","","","","1"
"2022-07","British Columbia","2016A000259","Total, all persons","Very strong or somewhat strong sense of belonging to local community","Lower bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331411855","13.1.1.2","45.7","","","","1"
"2022-07","British Columbia","2016A000259","Total, all persons","Very strong or somewhat strong sense of belonging to local community","Upper bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331411856","13.1.1.3","52.8","","","","1"
"2022-07","British Columbia","2016A000259","Total, all persons","Very strong or somewhat strong sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411857","13.1.1.4","2182","","","","0"
"2022-07","British Columbia","2016A000259","Total, all persons","Very strong or somewhat strong sense of belonging to local community","Lower bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331411858","13.1.1.5","2024","","","","0"
"2022-07","British Columbia","2016A000259","Total, all persons","Very strong or somewhat strong sense of belonging to local community","Upper bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331411859","13.1.1.6","2339","","","","0"
"2022-07","British Columbia","2016A000259","Total, all persons","Somewhat weak or very weak sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411860","13.1.2.1","37.1","","","","1"
"2022-07","British Columbia","2016A000259","Total, all persons","Somewhat weak or very weak sense of belonging to local community","Lower bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331411861","13.1.2.2","33.7","","","","1"
"2022-07","British Columbia","2016A000259","Total, all persons","Somewhat weak or very weak sense of belonging to local community","Upper bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331411862","13.1.2.3","40.6","","","","1"
"2022-07","British Columbia","2016A000259","Total, all persons","Somewhat weak or very weak sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411863","13.1.2.4","1645","","","","0"
"2022-07","British Columbia","2016A000259","Total, all persons","Somewhat weak or very weak sense of belonging to local community","Lower bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331411864","13.1.2.5","1491","","","","0"
"2022-07","British Columbia","2016A000259","Total, all persons","Somewhat weak or very weak sense of belonging to local community","Upper bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331411865","13.1.2.6","1798","","","","0"
"2022-07","British Columbia","2016A000259","Total, all persons","No opinion on sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411866","13.1.3.1","13.7","","","","1"
"2022-07","British Columbia","2016A000259","Total, all persons","No opinion on sense of belonging to local community","Lower bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331411867","13.1.3.2","11.2","","","","1"
"2022-07","British Columbia","2016A000259","Total, all persons","No opinion on sense of belonging to local community","Upper bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331411868","13.1.3.3","16.7","","","","1"
"2022-07","British Columbia","2016A000259","Total, all persons","No opinion on sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411869","13.1.3.4","606","","","","0"
"2022-07","British Columbia","2016A000259","Total, all persons","No opinion on sense of belonging to local community","Lower bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331411870","13.1.3.5","484","","","","0"
"2022-07","British Columbia","2016A000259","Total, all persons","No opinion on sense of belonging to local community","Upper bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331411871","13.1.3.6","728","","","","0"
"2022-07","British Columbia","2016A000259","Men","Very strong or somewhat strong sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411872","13.2.1.1","45.7","","","","1"
"2022-07","British Columbia","2016A000259","Men","Very strong or somewhat strong sense of belonging to local community","Lower bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331411873","13.2.1.2","40.6","","","","1"
"2022-07","British Columbia","2016A000259","Men","Very strong or somewhat strong sense of belonging to local community","Upper bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331411874","13.2.1.3","50.8","","","","1"
"2022-07","British Columbia","2016A000259","Men","Very strong or somewhat strong sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411875","13.2.1.4","1009","","","","0"
"2022-07","British Columbia","2016A000259","Men","Very strong or somewhat strong sense of belonging to local community","Lower bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331411876","13.2.1.5","898","","","","0"
"2022-07","British Columbia","2016A000259","Men","Very strong or somewhat strong sense of belonging to local community","Upper bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331411877","13.2.1.6","1120","","","","0"
"2022-07","British Columbia","2016A000259","Men","Somewhat weak or very weak sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411878","13.2.2.1","39.1","","","","1"
"2022-07","British Columbia","2016A000259","Men","Somewhat weak or very weak sense of belonging to local community","Lower bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331411879","13.2.2.2","33.8","","","","1"
"2022-07","British Columbia","2016A000259","Men","Somewhat weak or very weak sense of belonging to local community","Upper bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331411880","13.2.2.3","44.5","","","","1"
"2022-07","British Columbia","2016A000259","Men","Somewhat weak or very weak sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411881","13.2.2.4","863","","","","0"
"2022-07","British Columbia","2016A000259","Men","Somewhat weak or very weak sense of belonging to local community","Lower bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331411882","13.2.2.5","736","","","","0"
"2022-07","British Columbia","2016A000259","Men","Somewhat weak or very weak sense of belonging to local community","Upper bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331411883","13.2.2.6","990","","","","0"
"2022-07","British Columbia","2016A000259","Men","No opinion on sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411884","13.2.3.1","15.3","","","","1"
"2022-07","British Columbia","2016A000259","Men","No opinion on sense of belonging to local community","Lower bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331411885","13.2.3.2","11.3","","","","1"
"2022-07","British Columbia","2016A000259","Men","No opinion on sense of belonging to local community","Upper bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331411886","13.2.3.3","20.3","","","","1"
"2022-07","British Columbia","2016A000259","Men","No opinion on sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411887","13.2.3.4","337","E","","","0"
"2022-07","British Columbia","2016A000259","Men","No opinion on sense of belonging to local community","Lower bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331411888","13.2.3.5","237","E","","","0"
"2022-07","British Columbia","2016A000259","Men","No opinion on sense of belonging to local community","Upper bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331411889","13.2.3.6","437","E","","","0"
"2022-07","British Columbia","2016A000259","Women","Very strong or somewhat strong sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411890","13.3.1.1","52.7","","","","1"
"2022-07","British Columbia","2016A000259","Women","Very strong or somewhat strong sense of belonging to local community","Lower bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331411891","13.3.1.2","47.9","","","","1"
"2022-07","British Columbia","2016A000259","Women","Very strong or somewhat strong sense of belonging to local community","Upper bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331411892","13.3.1.3","57.5","","","","1"
"2022-07","British Columbia","2016A000259","Women","Very strong or somewhat strong sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411893","13.3.1.4","1172","","","","0"
"2022-07","British Columbia","2016A000259","Women","Very strong or somewhat strong sense of belonging to local community","Lower bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331411894","13.3.1.5","1063","","","","0"
"2022-07","British Columbia","2016A000259","Women","Very strong or somewhat strong sense of belonging to local community","Upper bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331411895","13.3.1.6","1282","","","","0"
"2022-07","British Columbia","2016A000259","Women","Somewhat weak or very weak sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411896","13.3.2.1","35.2","","","","1"
"2022-07","British Columbia","2016A000259","Women","Somewhat weak or very weak sense of belonging to local community","Lower bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331411897","13.3.2.2","30.8","","","","1"
"2022-07","British Columbia","2016A000259","Women","Somewhat weak or very weak sense of belonging to local community","Upper bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331411898","13.3.2.3","39.8","","","","1"
"2022-07","British Columbia","2016A000259","Women","Somewhat weak or very weak sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411899","13.3.2.4","782","","","","0"
"2022-07","British Columbia","2016A000259","Women","Somewhat weak or very weak sense of belonging to local community","Lower bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331411900","13.3.2.5","677","","","","0"
"2022-07","British Columbia","2016A000259","Women","Somewhat weak or very weak sense of belonging to local community","Upper bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331411901","13.3.2.6","887","","","","0"
"2022-07","British Columbia","2016A000259","Women","No opinion on sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411902","13.3.3.1","12.1","","","","1"
"2022-07","British Columbia","2016A000259","Women","No opinion on sense of belonging to local community","Lower bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331411903","13.3.3.2","9.2","","","","1"
"2022-07","British Columbia","2016A000259","Women","No opinion on sense of belonging to local community","Upper bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331411904","13.3.3.3","15.8","","","","1"
"2022-07","British Columbia","2016A000259","Women","No opinion on sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411905","13.3.3.4","269","E","","","0"
"2022-07","British Columbia","2016A000259","Women","No opinion on sense of belonging to local community","Lower bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331411906","13.3.3.5","196","E","","","0"
"2022-07","British Columbia","2016A000259","Women","No opinion on sense of belonging to local community","Upper bound of the 95% confidence interval, number of persons","Number","223","thousands","3","v1331411907","13.3.3.6","343","E","","","0"
"2022-10","Canada (excluding territories)","2016A000011124","Total, all persons","Very strong or somewhat strong sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411206","1.1.1.1","45.6","","","","1"
"2022-10","Canada (excluding territories)","2016A000011124","Total, all persons","Very strong or somewhat strong sense of belonging to local community","Lower bound of the 95% confidence interval, percentage of persons","Percent","239","units","0","v1331411207","1.1.1.2","44.1","","","","1"
