"REF_DATE","GEO","DGUID","Sector","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2016","British Columbia","2021A000259","Other aboriginal government services [GS91400]","Kilotonnes","198","units","0","v1013974538","11.114","24","","","","0"
"2016","British Columbia","2021A000259","Total, households","Kilotonnes","198","units","0","v1013974539","11.115","13910","","","","0"
"2016","British Columbia","2021A000259","Households: Motor fuels and lubricants","Kilotonnes","198","units","0","v1013974540","11.116","9454","","","","0"
"2016","British Columbia","2021A000259","Households: Electricity and other fuels","Kilotonnes","198","units","0","v1013974541","11.117","4456","","","","0"
"2016","British Columbia","2021A000259","Total, United Nations Framework Convention on Climate Change (UNFCCC), Canada's submission","Kilotonnes","198","units","0","v1013974542","11.118","61867","","","","0"
"2016","British Columbia","2021A000259","Total, Reconciliation with Canada's submission to the United Nations Framework Convention on Climate Change (UNFCCC)","Kilotonnes","198","units","0","v1013974543","11.119","-20474","","","","0"
"2016","British Columbia","2021A000259","Balancing item: Waste","Kilotonnes","198","units","0","v1013974544","11.120","2385","","","","0"
"2016","British Columbia","2021A000259","Balancing item: Biomass","Kilotonnes","198","units","0","v1013974545","11.121","-21292","","","","0"
"2016","British Columbia","2021A000259","Balancing item: Motor fuels","Kilotonnes","198","units","0","v1013974546","11.122","-1655","","","","0"
"2016","British Columbia","2021A000259","Balancing item: Aviation","Kilotonnes","198","units","0","v1013974547","11.123","-3412","","","","0"
"2016","British Columbia","2021A000259","Balancing item: Synthetic fluorinated gases","Kilotonnes","198","units","0","v1013974548","11.124","1557","","","","0"
"2016","British Columbia","2021A000259","Balancing item: Non-energy Products from Fuels and Solvent Use","Kilotonnes","198","units","0","v1013974549","11.125","312","","","","0"
"2016","British Columbia","2021A000259","Balancing item: Other differences","Kilotonnes","198","units","0","v1013974550","11.126","1630","","","","0"
"2016","Yukon","2021A000260","Total, industries and households","Kilotonnes","198","units","0","v1013974552","12.1","521","","","","0"
"2016","Yukon","2021A000260","Total, industries","Kilotonnes","198","units","0","v1013974553","12.2","392","","","","0"
"2016","Yukon","2021A000260","Crop and animal production [BS11A00]","Kilotonnes","198","units","0","v1013974554","12.3","","..","","","0"
"2016","Yukon","2021A000260","Crop and animal production (except cannabis) [BS11B00]","Kilotonnes","198","units","0","v1110740835","12.128","4","","","","0"
"2016","Yukon","2021A000260","Cannabis production (licensed) [BS111CL]","Kilotonnes","198","units","0","v1110740836","12.129","0","","","","0"
"2016","Yukon","2021A000260","Cannabis production (unlicensed) [BS111CU]","Kilotonnes","198","units","0","v1110740837","12.130","0","","","","0"
"2016","Yukon","2021A000260","Forestry and logging [BS11300]","Kilotonnes","198","units","0","v1013974555","12.4","2","","","","0"
"2016","Yukon","2021A000260","Fishing, hunting and trapping [BS11400]","Kilotonnes","198","units","0","v1013974556","12.5","","0s","","","0"
"2016","Yukon","2021A000260","Support activities for agriculture and forestry [BS11500]","Kilotonnes","198","units","0","v1013974557","12.6","1","","","","0"
"2016","Yukon","2021A000260","Oil and gas extraction [BS21100]","Kilotonnes","198","units","0","v1013974558","12.7","","0s","","","0"
"2016","Yukon","2021A000260","Coal mining [BS21210]","Kilotonnes","198","units","0","v1013974559","12.8","0","","","","0"
"2016","Yukon","2021A000260","Metal ore mining [BS21220]","Kilotonnes","198","units","0","v1013974560","12.9","69","","","","0"
"2016","Yukon","2021A000260","Non-metallic mineral mining and quarrying [BS21230]","Kilotonnes","198","units","0","v1013974561","12.10","1","","","","0"
"2016","Yukon","2021A000260","Support activities for mining and oil and gas extraction [BS21300]","Kilotonnes","198","units","0","v1013974562","12.11","17","","","","0"
"2016","Yukon","2021A000260","Electric power generation, transmission and distribution [BS22110]","Kilotonnes","198","units","0","v1013974563","12.12","19","","","","0"
"2016","Yukon","2021A000260","Natural gas distribution, water, sewage and other systems [BS221A0]","Kilotonnes","198","units","0","v1013974564","12.13","0","","","","0"
"2016","Yukon","2021A000260","Residential building construction [BS23A00]","Kilotonnes","198","units","0","v1013974565","12.14","2","","","","0"
"2016","Yukon","2021A000260","Non-residential building construction [BS23B00]","Kilotonnes","198","units","0","v1013974566","12.15","1","","","","0"
"2016","Yukon","2021A000260","Transportation engineering construction [BS23C10]","Kilotonnes","198","units","0","v1013974567","12.16","1","","","","0"
"2016","Yukon","2021A000260","Oil and gas engineering construction [BS23C20]","Kilotonnes","198","units","0","v1013974568","12.17","","0s","","","0"
"2016","Yukon","2021A000260","Electric power engineering construction [BS23C30]","Kilotonnes","198","units","0","v1013974569","12.18","","0s","","","0"
"2016","Yukon","2021A000260","Communication engineering construction [BS23C40]","Kilotonnes","198","units","0","v1013974570","12.19","1","","","","0"
"2016","Yukon","2021A000260","Other engineering construction [BS23C50]","Kilotonnes","198","units","0","v1013974571","12.20","1","","","","0"
"2016","Yukon","2021A000260","Repair construction [BS23D00]","Kilotonnes","198","units","0","v1013974572","12.21","2","","","","0"
"2016","Yukon","2021A000260","Other activities of the construction industry [BS23E00]","Kilotonnes","198","units","0","v1013974573","12.22","3","","","","0"
"2016","Yukon","2021A000260","Animal food manufacturing [BS31110]","Kilotonnes","198","units","0","v1013974574","12.23","0","","","","0"
"2016","Yukon","2021A000260","Sugar and confectionery product manufacturing [BS31130]","Kilotonnes","198","units","0","v1013974575","12.24","0","","","","0"
"2016","Yukon","2021A000260","Fruit and vegetable preserving and specialty food manufacturing [BS31140]","Kilotonnes","198","units","0","v1013974576","12.25","0","","","","0"
"2016","Yukon","2021A000260","Dairy product manufacturing [BS31150]","Kilotonnes","198","units","0","v1013974577","12.26","","0s","","","0"
"2016","Yukon","2021A000260","Meat product manufacturing [BS31160]","Kilotonnes","198","units","0","v1013974578","12.27","","0s","","","0"
"2016","Yukon","2021A000260","Seafood product preparation and packaging [BS31170]","Kilotonnes","198","units","0","v1013974579","12.28","0","","","","0"
"2016","Yukon","2021A000260","Miscellaneous food manufacturing [BS311A0]","Kilotonnes","198","units","0","v1013974580","12.29","","0s","","","0"
"2016","Yukon","2021A000260","Soft drink and ice manufacturing [BS31211]","Kilotonnes","198","units","0","v1013974581","12.30","","0s","","","0"
"2016","Yukon","2021A000260","Breweries [BS31212]","Kilotonnes","198","units","0","v1013974582","12.31","","0s","","","0"
"2016","Yukon","2021A000260","Wineries and distilleries [BS3121A]","Kilotonnes","198","units","0","v1013974583","12.32","0","","","","0"
"2016","Yukon","2021A000260","Tobacco manufacturing [BS31220]","Kilotonnes","198","units","0","v1013974584","12.33","0","","","","0"
"2016","Yukon","2021A000260","Textile and textile product mills [BS31A00]","Kilotonnes","198","units","0","v1013974585","12.34","","0s","","","0"
"2016","Yukon","2021A000260","Clothing and leather and allied product manufacturing [BS31B00]","Kilotonnes","198","units","0","v1013974586","12.35","","0s","","","0"
"2016","Yukon","2021A000260","Wood product manufacturing [BS32100]","Kilotonnes","198","units","0","v1013974587","12.36","","0s","","","0"
"2016","Yukon","2021A000260","Pulp, paper and paperboard mills [BS32210]","Kilotonnes","198","units","0","v1013974588","12.37","","0s","","","0"
"2016","Yukon","2021A000260","Converted paper product manufacturing [BS32220]","Kilotonnes","198","units","0","v1013974589","12.38","","0s","","","0"
"2016","Yukon","2021A000260","Printing and related support activities [BS32300]","Kilotonnes","198","units","0","v1013974590","12.39","","0s","","","0"
"2016","Yukon","2021A000260","Petroleum and coal product manufacturing [BS32400]","Kilotonnes","198","units","0","v1013974591","12.40","","0s","","","0"
"2016","Yukon","2021A000260","Basic chemical manufacturing [BS32510]","Kilotonnes","198","units","0","v1013974592","12.41","0","","","","0"
"2016","Yukon","2021A000260","Pesticide, fertilizer and other agricultural chemical manufacturing [BS32530]","Kilotonnes","198","units","0","v1013974593","12.43","","0s","","","0"
"2016","Yukon","2021A000260","Pharmaceutical and medicine manufacturing [BS32540]","Kilotonnes","198","units","0","v1013974594","12.44","","0s","","","0"
"2016","Yukon","2021A000260","Miscellaneous chemical product manufacturing [BS325C0]","Kilotonnes","198","units","0","v1013974676","12.127","1","","","","0"
"2016","Yukon","2021A000260","Plastic product manufacturing [BS32610]","Kilotonnes","198","units","0","v1013974595","12.46","","0s","","","0"
"2016","Yukon","2021A000260","Rubber product manufacturing [BS32620]","Kilotonnes","198","units","0","v1013974596","12.47","0","","","","0"
"2016","Yukon","2021A000260","Non-metallic mineral product manufacturing (except cement and concrete products) [BS327A0]","Kilotonnes","198","units","0","v1013974597","12.48","0","","","","0"
"2016","Yukon","2021A000260","Cement and concrete product manufacturing [BS32730]","Kilotonnes","198","units","0","v1013974598","12.49","","0s","","","0"
"2016","Yukon","2021A000260","Primary metal manufacturing [BS33100]","Kilotonnes","198","units","0","v1013974599","12.50","","0s","","","0"
"2016","Yukon","2021A000260","Fabricated metal product manufacturing [BS33200]","Kilotonnes","198","units","0","v1013974600","12.51","","0s","","","0"
"2016","Yukon","2021A000260","Machinery manufacturing [BS33300]","Kilotonnes","198","units","0","v1013974601","12.52","","0s","","","0"
"2016","Yukon","2021A000260","Computer and peripheral equipment manufacturing [BS33410]","Kilotonnes","198","units","0","v1013974602","12.53","0","","","","0"
"2016","Yukon","2021A000260","Electronic product manufacturing [BS334B0]","Kilotonnes","198","units","0","v1013974603","12.54","","0s","","","0"
"2016","Yukon","2021A000260","Electrical  equipment and component manufacturing [BS335A0]","Kilotonnes","198","units","0","v1013974604","12.55","","0s","","","0"
"2016","Yukon","2021A000260","Household appliance manufacturing [BS33520]","Kilotonnes","198","units","0","v1013974605","12.56","0","","","","0"
"2016","Yukon","2021A000260","Motor vehicle manufacturing [BS33610]","Kilotonnes","198","units","0","v1013974606","12.57","0","","","","0"
"2016","Yukon","2021A000260","Motor vehicle body and trailer manufacturing [BS33620]","Kilotonnes","198","units","0","v1013974607","12.58","0","","","","0"
"2016","Yukon","2021A000260","Motor vehicle parts manufacturing [BS33630]","Kilotonnes","198","units","0","v1013974608","12.59","","0s","","","0"
"2016","Yukon","2021A000260","Aerospace product and parts manufacturing [BS33640]","Kilotonnes","198","units","0","v1013974609","12.60","","0s","","","0"
"2016","Yukon","2021A000260","Railroad rolling stock manufacturing [BS33650]","Kilotonnes","198","units","0","v1013974610","12.61","0","","","","0"
"2016","Yukon","2021A000260","Ship and boat building [BS33660]","Kilotonnes","198","units","0","v1013974611","12.62","0","","","","0"
"2016","Yukon","2021A000260","Other transportation equipment manufacturing [BS33690]","Kilotonnes","198","units","0","v1013974612","12.63","0","","","","0"
"2016","Yukon","2021A000260","Furniture and related product manufacturing [BS33700]","Kilotonnes","198","units","0","v1013974613","12.64","","0s","","","0"
"2016","Yukon","2021A000260","Miscellaneous manufacturing [BS33900]","Kilotonnes","198","units","0","v1013974614","12.65","","0s","","","0"
"2016","Yukon","2021A000260","Wholesale trade [BS41000]","Kilotonnes","198","units","0","v1013974615","12.66","6","","","","0"
"2016","Yukon","2021A000260","Retail trade [BS4A000]","Kilotonnes","198","units","0","v1013974616","12.67","","..","","","0"
"2016","Yukon","2021A000260","Retail trade (except cannabis) [BS4AA00]","Kilotonnes","198","units","0","v1110740838","12.131","13","","","","0"
"2016","Yukon","2021A000260","Cannabis stores (licensed) [BS453BL]","Kilotonnes","198","units","0","v1110740839","12.132","0","","","","0"
"2016","Yukon","2021A000260","Cannabis stores (unlicensed) [BS453BU]","Kilotonnes","198","units","0","v1110740840","12.133","","0s","","","0"
"2016","Yukon","2021A000260","Air transportation [BS48100]","Kilotonnes","198","units","0","v1013974617","12.68","68","","","","0"
"2016","Yukon","2021A000260","Rail transportation [BS48200]","Kilotonnes","198","units","0","v1013974618","12.69","0","","","","0"
"2016","Yukon","2021A000260","Water transportation [BS48300]","Kilotonnes","198","units","0","v1013974619","12.70","0","","","","0"
"2016","Yukon","2021A000260","Truck transportation [BS48400]","Kilotonnes","198","units","0","v1013974620","12.71","15","","","","0"
"2016","Yukon","2021A000260","Transit, ground passenger and scenic and sightseeing transportation, taxi and limousine service and support activities for transportation [BS48B00]","Kilotonnes","198","units","0","v1013974621","12.72","5","","","","0"
"2016","Yukon","2021A000260","Pipeline transportation [BS48600]","Kilotonnes","198","units","0","v1013974622","12.73","","0s","","","0"
"2016","Yukon","2021A000260","Postal service and couriers and messengers [BS49A00]","Kilotonnes","198","units","0","v1013974623","12.74","2","","","","0"
"2016","Yukon","2021A000260","Warehousing and storage [BS49300]","Kilotonnes","198","units","0","v1013974624","12.75","","0s","","","0"
"2016","Yukon","2021A000260","Motion picture and sound recording industries [BS51200]","Kilotonnes","198","units","0","v1013974625","12.76","","0s","","","0"
"2016","Yukon","2021A000260","Radio and television broadcasting [BS51510]","Kilotonnes","198","units","0","v1013974626","12.77","","0s","","","0"
"2016","Yukon","2021A000260","Publishing, pay/specialty services, telecommunications and other information services [BS51B00]","Kilotonnes","198","units","0","v1013974627","12.78","1","","","","0"
"2016","Yukon","2021A000260","Depository credit intermediation and monetary authorities [BS52B00]","Kilotonnes","198","units","0","v1013974628","12.79","3","","","","0"
"2016","Yukon","2021A000260","Insurance carriers [BS52410]","Kilotonnes","198","units","0","v1013974629","12.80","","0s","","","0"
"2016","Yukon","2021A000260","Lessors of real estate [BS53110]","Kilotonnes","198","units","0","v1013974630","12.81","11","","","","0"
"2016","Yukon","2021A000260","Owner-occupied dwellings [BS5311A]","Kilotonnes","198","units","0","v1013974631","12.82","0","","","","0"
"2016","Yukon","2021A000260","Rental and leasing services and lessors of non-financial intangible assets (except copyrighted works) [BS53B00]","Kilotonnes","198","units","0","v1013974632","12.83","5","","","","0"
"2016","Yukon","2021A000260","Other finance, insurance and real estate services and management of companies and enterprises [BS5A000]","Kilotonnes","198","units","0","v1013974633","12.84","7","","","","0"
"2016","Yukon","2021A000260","Legal, accounting and architectural, engineering and related services [BS541C0]","Kilotonnes","198","units","0","v1013974634","12.85","1","","","","0"
"2016","Yukon","2021A000260","Computer systems design and other professional, scientific and technical services [BS541D0]","Kilotonnes","198","units","0","v1013974635","12.86","","0s","","","0"
"2016","Yukon","2021A000260","Advertising, public relations and related services [BS54180]","Kilotonnes","198","units","0","v1013974636","12.87","","0s","","","0"
"2016","Yukon","2021A000260","Administrative and support services [BS56100]","Kilotonnes","198","units","0","v1013974637","12.88","1","","","","0"
"2016","Yukon","2021A000260","Waste management and remediation services [BS56200]","Kilotonnes","198","units","0","v1013974638","12.89","3","","","","0"
"2016","Yukon","2021A000260","Educational services [BS61000]","Kilotonnes","198","units","0","v1013974639","12.90","","0s","","","0"
"2016","Yukon","2021A000260","Health care and social assistance [BS62000]","Kilotonnes","198","units","0","v1013974640","12.91","8","","","","0"
"2016","Yukon","2021A000260","Arts, entertainment and recreation [BS71000]","Kilotonnes","198","units","0","v1013974641","12.92","1","","","","0"
"2016","Yukon","2021A000260","Accommodation and food services [BS72000]","Kilotonnes","198","units","0","v1013974642","12.93","15","","","","0"
"2016","Yukon","2021A000260","Repair and maintenance [BS81100]","Kilotonnes","198","units","0","v1013974643","12.94","1","","","","0"
"2016","Yukon","2021A000260","Personal services and private households [BS81A00]","Kilotonnes","198","units","0","v1013974644","12.95","","0s","","","0"
"2016","Yukon","2021A000260","Professional and similar organisations [BS81300]","Kilotonnes","198","units","0","v1013974645","12.96","","0s","","","0"
"2016","Yukon","2021A000260","Repair and maintenance [FC11000]","Kilotonnes","198","units","0","v1013974646","12.97","0","","","","0"
"2016","Yukon","2021A000260","Operating supplies [FC12000]","Kilotonnes","198","units","0","v1013974647","12.98","0","","","","0"
"2016","Yukon","2021A000260","Office supplies [FC13000]","Kilotonnes","198","units","0","v1013974648","12.99","0","","","","0"
"2016","Yukon","2021A000260","Advertising, promotion, meals, entertainment, and travel [FC20000]","Kilotonnes","198","units","0","v1013974649","12.100","0","","","","0"
"2016","Yukon","2021A000260","Transportation margins [FC30000]","Kilotonnes","198","units","0","v1013974650","12.101","0","","","","0"
"2016","Yukon","2021A000260","Non-profit education services [NP61000]","Kilotonnes","198","units","0","v1013974651","12.102","0","","","","0"
"2016","Yukon","2021A000260","Non-profit social assistance [NP62400]","Kilotonnes","198","units","0","v1013974652","12.103","","0s","","","0"
"2016","Yukon","2021A000260","Non-profit arts, entertainment and recreation [NP71000]","Kilotonnes","198","units","0","v1013974653","12.104","","0s","","","0"
"2016","Yukon","2021A000260","Religious organizations [NP81310]","Kilotonnes","198","units","0","v1013974654","12.105","","0s","","","0"
"2016","Yukon","2021A000260","Miscellaneous non-profit institutions serving households [NPA0000]","Kilotonnes","198","units","0","v1013974655","12.106","3","","","","0"
"2016","Yukon","2021A000260","Educational services (except universities) [GS611B0]","Kilotonnes","198","units","0","v1013974656","12.107","4","","","","0"
"2016","Yukon","2021A000260","Universities [GS61130]","Kilotonnes","198","units","0","v1013974657","12.108","","0s","","","0"
"2016","Yukon","2021A000260","Hospitals [GS62200]","Kilotonnes","198","units","0","v1013974658","12.109","2","","","","0"
"2016","Yukon","2021A000260","Nursing and residential care facilities [GS62300]","Kilotonnes","198","units","0","v1013974659","12.110","","0s","","","0"
"2016","Yukon","2021A000260","Other federal government services [GS91100]","Kilotonnes","198","units","0","v1013974660","12.111","6","","","","0"
"2016","Yukon","2021A000260","Other provincial and territorial government services [GS91200]","Kilotonnes","198","units","0","v1013974661","12.112","69","","","","0"
"2016","Yukon","2021A000260","Other municipal government services [GS91300]","Kilotonnes","198","units","0","v1013974662","12.113","12","","","","0"
"2016","Yukon","2021A000260","Other aboriginal government services [GS91400]","Kilotonnes","198","units","0","v1013974663","12.114","3","","","","0"
"2016","Yukon","2021A000260","Total, households","Kilotonnes","198","units","0","v1013974664","12.115","128","","","","0"
"2016","Yukon","2021A000260","Households: Motor fuels and lubricants","Kilotonnes","198","units","0","v1013974665","12.116","116","","","","0"
"2016","Yukon","2021A000260","Households: Electricity and other fuels","Kilotonnes","198","units","0","v1013974666","12.117","13","","","","0"
"2016","Yukon","2021A000260","Total, United Nations Framework Convention on Climate Change (UNFCCC), Canada's submission","Kilotonnes","198","units","0","v1013974667","12.118","529","","","","0"
"2016","Yukon","2021A000260","Total, Reconciliation with Canada's submission to the United Nations Framework Convention on Climate Change (UNFCCC)","Kilotonnes","198","units","0","v1013974668","12.119","9","","","","0"
"2016","Yukon","2021A000260","Balancing item: Waste","Kilotonnes","198","units","0","v1013974669","12.120","31","","","","0"
"2016","Yukon","2021A000260","Balancing item: Biomass","Kilotonnes","198","units","0","v1013974670","12.121","-9","","","","0"
"2016","Yukon","2021A000260","Balancing item: Motor fuels","Kilotonnes","198","units","0","v1013974671","12.122","-4","","","","0"
"2016","Yukon","2021A000260","Balancing item: Aviation","Kilotonnes","198","units","0","v1013974672","12.123","-30","","","","0"
"2016","Yukon","2021A000260","Balancing item: Synthetic fluorinated gases","Kilotonnes","198","units","0","v1013974673","12.124","18","","","","0"
"2016","Yukon","2021A000260","Balancing item: Non-energy Products from Fuels and Solvent Use","Kilotonnes","198","units","0","v1013974674","12.125","1","","","","0"
"2016","Yukon","2021A000260","Balancing item: Other differences","Kilotonnes","198","units","0","v1013974675","12.126","2","","","","0"
"2016","Northwest Territories","2021A000261","Total, industries and households","Kilotonnes","198","units","0","v1013974677","13.1","1828","","","","0"
"2016","Northwest Territories","2021A000261","Total, industries","Kilotonnes","198","units","0","v1013974678","13.2","1675","","","","0"
"2016","Northwest Territories","2021A000261","Crop and animal production [BS11A00]","Kilotonnes","198","units","0","v1013974679","13.3","","..","","","0"
"2016","Northwest Territories","2021A000261","Crop and animal production (except cannabis) [BS11B00]","Kilotonnes","198","units","0","v1110740841","13.128","1","","","","0"
"2016","Northwest Territories","2021A000261","Cannabis production (licensed) [BS111CL]","Kilotonnes","198","units","0","v1110740842","13.129","0","","","","0"
"2016","Northwest Territories","2021A000261","Cannabis production (unlicensed) [BS111CU]","Kilotonnes","198","units","0","v1110740843","13.130","0","","","","0"
"2016","Northwest Territories","2021A000261","Forestry and logging [BS11300]","Kilotonnes","198","units","0","v1013974680","13.4","","0s","","","0"
"2016","Northwest Territories","2021A000261","Fishing, hunting and trapping [BS11400]","Kilotonnes","198","units","0","v1013974681","13.5","","0s","","","0"
"2016","Northwest Territories","2021A000261","Support activities for agriculture and forestry [BS11500]","Kilotonnes","198","units","0","v1013974682","13.6","5","","","","0"
"2016","Northwest Territories","2021A000261","Oil and gas extraction [BS21100]","Kilotonnes","198","units","0","v1013974683","13.7","78","","","","0"
"2016","Northwest Territories","2021A000261","Coal mining [BS21210]","Kilotonnes","198","units","0","v1013974684","13.8","","0s","","","0"
"2016","Northwest Territories","2021A000261","Metal ore mining [BS21220]","Kilotonnes","198","units","0","v1013974685","13.9","","0s","","","0"
"2016","Northwest Territories","2021A000261","Non-metallic mineral mining and quarrying [BS21230]","Kilotonnes","198","units","0","v1013974686","13.10","422","","","","0"
"2016","Northwest Territories","2021A000261","Support activities for mining and oil and gas extraction [BS21300]","Kilotonnes","198","units","0","v1013974687","13.11","136","","","","0"
"2016","Northwest Territories","2021A000261","Electric power generation, transmission and distribution [BS22110]","Kilotonnes","198","units","0","v1013974688","13.12","69","","","","0"
"2016","Northwest Territories","2021A000261","Natural gas distribution, water, sewage and other systems [BS221A0]","Kilotonnes","198","units","0","v1013974689","13.13","1","","","","0"
"2016","Northwest Territories","2021A000261","Residential building construction [BS23A00]","Kilotonnes","198","units","0","v1013974690","13.14","3","","","","0"
"2016","Northwest Territories","2021A000261","Non-residential building construction [BS23B00]","Kilotonnes","198","units","0","v1013974691","13.15","2","","","","0"
"2016","Northwest Territories","2021A000261","Transportation engineering construction [BS23C10]","Kilotonnes","198","units","0","v1013974692","13.16","3","","","","0"
"2016","Northwest Territories","2021A000261","Oil and gas engineering construction [BS23C20]","Kilotonnes","198","units","0","v1013974693","13.17","","0s","","","0"
"2016","Northwest Territories","2021A000261","Electric power engineering construction [BS23C30]","Kilotonnes","198","units","0","v1013974694","13.18","2","","","","0"
"2016","Northwest Territories","2021A000261","Communication engineering construction [BS23C40]","Kilotonnes","198","units","0","v1013974695","13.19","3","","","","0"
"2016","Northwest Territories","2021A000261","Other engineering construction [BS23C50]","Kilotonnes","198","units","0","v1013974696","13.20","18","","","","0"
"2016","Northwest Territories","2021A000261","Repair construction [BS23D00]","Kilotonnes","198","units","0","v1013974697","13.21","4","","","","0"
"2016","Northwest Territories","2021A000261","Other activities of the construction industry [BS23E00]","Kilotonnes","198","units","0","v1013974698","13.22","20","","","","0"
"2016","Northwest Territories","2021A000261","Animal food manufacturing [BS31110]","Kilotonnes","198","units","0","v1013974699","13.23","","0s","","","0"
"2016","Northwest Territories","2021A000261","Sugar and confectionery product manufacturing [BS31130]","Kilotonnes","198","units","0","v1013974700","13.24","","0s","","","0"
"2016","Northwest Territories","2021A000261","Fruit and vegetable preserving and specialty food manufacturing [BS31140]","Kilotonnes","198","units","0","v1013974701","13.25","","0s","","","0"
"2016","Northwest Territories","2021A000261","Dairy product manufacturing [BS31150]","Kilotonnes","198","units","0","v1013974702","13.26","","0s","","","0"
"2016","Northwest Territories","2021A000261","Meat product manufacturing [BS31160]","Kilotonnes","198","units","0","v1013974703","13.27","","0s","","","0"
"2016","Northwest Territories","2021A000261","Seafood product preparation and packaging [BS31170]","Kilotonnes","198","units","0","v1013974704","13.28","","0s","","","0"
"2016","Northwest Territories","2021A000261","Miscellaneous food manufacturing [BS311A0]","Kilotonnes","198","units","0","v1013974705","13.29","","0s","","","0"
"2016","Northwest Territories","2021A000261","Soft drink and ice manufacturing [BS31211]","Kilotonnes","198","units","0","v1013974706","13.30","","0s","","","0"
"2016","Northwest Territories","2021A000261","Breweries [BS31212]","Kilotonnes","198","units","0","v1013974707","13.31","","0s","","","0"
"2016","Northwest Territories","2021A000261","Wineries and distilleries [BS3121A]","Kilotonnes","198","units","0","v1013974708","13.32","","0s","","","0"
"2016","Northwest Territories","2021A000261","Tobacco manufacturing [BS31220]","Kilotonnes","198","units","0","v1013974709","13.33","","0s","","","0"
"2016","Northwest Territories","2021A000261","Textile and textile product mills [BS31A00]","Kilotonnes","198","units","0","v1013974710","13.34","","0s","","","0"
"2016","Northwest Territories","2021A000261","Clothing and leather and allied product manufacturing [BS31B00]","Kilotonnes","198","units","0","v1013974711","13.35","","0s","","","0"
"2016","Northwest Territories","2021A000261","Wood product manufacturing [BS32100]","Kilotonnes","198","units","0","v1013974712","13.36","1","","","","0"
"2016","Northwest Territories","2021A000261","Pulp, paper and paperboard mills [BS32210]","Kilotonnes","198","units","0","v1013974713","13.37","","0s","","","0"
"2016","Northwest Territories","2021A000261","Converted paper product manufacturing [BS32220]","Kilotonnes","198","units","0","v1013974714","13.38","","0s","","","0"
"2016","Northwest Territories","2021A000261","Printing and related support activities [BS32300]","Kilotonnes","198","units","0","v1013974715","13.39","","0s","","","0"
"2016","Northwest Territories","2021A000261","Petroleum and coal product manufacturing [BS32400]","Kilotonnes","198","units","0","v1013974716","13.40","","0s","","","0"
"2016","Northwest Territories","2021A000261","Basic chemical manufacturing [BS32510]","Kilotonnes","198","units","0","v1013974717","13.41","","0s","","","0"
"2016","Northwest Territories","2021A000261","Pesticide, fertilizer and other agricultural chemical manufacturing [BS32530]","Kilotonnes","198","units","0","v1013974718","13.43","","0s","","","0"
"2016","Northwest Territories","2021A000261","Pharmaceutical and medicine manufacturing [BS32540]","Kilotonnes","198","units","0","v1013974719","13.44","","0s","","","0"
"2016","Northwest Territories","2021A000261","Miscellaneous chemical product manufacturing [BS325C0]","Kilotonnes","198","units","0","v1013974801","13.127","14","","","","0"
"2016","Northwest Territories","2021A000261","Plastic product manufacturing [BS32610]","Kilotonnes","198","units","0","v1013974720","13.46","","0s","","","0"
"2016","Northwest Territories","2021A000261","Rubber product manufacturing [BS32620]","Kilotonnes","198","units","0","v1013974721","13.47","","0s","","","0"
"2016","Northwest Territories","2021A000261","Non-metallic mineral product manufacturing (except cement and concrete products) [BS327A0]","Kilotonnes","198","units","0","v1013974722","13.48","","0s","","","0"
"2016","Northwest Territories","2021A000261","Cement and concrete product manufacturing [BS32730]","Kilotonnes","198","units","0","v1013974723","13.49","","0s","","","0"
"2016","Northwest Territories","2021A000261","Primary metal manufacturing [BS33100]","Kilotonnes","198","units","0","v1013974724","13.50","","0s","","","0"
"2016","Northwest Territories","2021A000261","Fabricated metal product manufacturing [BS33200]","Kilotonnes","198","units","0","v1013974725","13.51","","0s","","","0"
"2016","Northwest Territories","2021A000261","Machinery manufacturing [BS33300]","Kilotonnes","198","units","0","v1013974726","13.52","","0s","","","0"
"2016","Northwest Territories","2021A000261","Computer and peripheral equipment manufacturing [BS33410]","Kilotonnes","198","units","0","v1013974727","13.53","","0s","","","0"
"2016","Northwest Territories","2021A000261","Electronic product manufacturing [BS334B0]","Kilotonnes","198","units","0","v1013974728","13.54","","0s","","","0"
"2016","Northwest Territories","2021A000261","Electrical  equipment and component manufacturing [BS335A0]","Kilotonnes","198","units","0","v1013974729","13.55","","0s","","","0"
"2016","Northwest Territories","2021A000261","Household appliance manufacturing [BS33520]","Kilotonnes","198","units","0","v1013974730","13.56","","0s","","","0"
"2016","Northwest Territories","2021A000261","Motor vehicle manufacturing [BS33610]","Kilotonnes","198","units","0","v1013974731","13.57","","0s","","","0"
"2016","Northwest Territories","2021A000261","Motor vehicle body and trailer manufacturing [BS33620]","Kilotonnes","198","units","0","v1013974732","13.58","","0s","","","0"
"2016","Northwest Territories","2021A000261","Motor vehicle parts manufacturing [BS33630]","Kilotonnes","198","units","0","v1013974733","13.59","","0s","","","0"
"2016","Northwest Territories","2021A000261","Aerospace product and parts manufacturing [BS33640]","Kilotonnes","198","units","0","v1013974734","13.60","","0s","","","0"
"2016","Northwest Territories","2021A000261","Railroad rolling stock manufacturing [BS33650]","Kilotonnes","198","units","0","v1013974735","13.61","0","","","","0"
