"REF_DATE","GEO","DGUID","Indoor air quality","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2013","Non-census metropolitan areas","","Rated indoor air quality as fair","Percent","239","units ","0","v95651811","48.6","5","","","","0"
"2013","Non-census metropolitan areas","","Rated indoor air quality as poor","Percent","239","units ","0","v95651812","48.7","1","E","","","0"
"2013","Non-census metropolitan areas","","A member of the household may have had health problems caused by the quality of the air in the dwelling in the previous 12 months","Percent","239","units ","0","v95651813","48.8","3","","","","0"
"2013","Non-census metropolitan areas","","A member of the household may have had health problems caused by the quality of the air in the dwelling in the previous 12 months and indoor air quality rated as excellent, very good or good","Percent","239","units ","0","v95709531","48.33","61","","","","0"
"2013","Non-census metropolitan areas","","A member of the household may have had health problems caused by the quality of the air in the dwelling in the previous 12 months and indoor air quality rated as excellent","Percent","239","units ","0","v95709532","48.34","7","E","","","0"
"2013","Non-census metropolitan areas","","A member of the household may have had health problems caused by the quality of the air in the dwelling in the previous 12 months and indoor air quality rated as very good","Percent","239","units ","0","v95709533","48.35","17","","","","0"
"2013","Non-census metropolitan areas","","A member of the household may have had health problems caused by the quality of the air in the dwelling in the previous 12 months and indoor air quality rated as good","Percent","239","units ","0","v95709534","48.36","38","","","","0"
"2013","Non-census metropolitan areas","","A member of the household may have had health problems caused by the quality of the air in the dwelling in the previous 12 months and indoor air quality rated as fair or poor","Percent","239","units ","0","v95709535","48.37","38","","","","0"
"2013","Non-census metropolitan areas","","A member of the household may have had health problems caused by the quality of the air in the dwelling in the previous 12 months and indoor air quality rated as fair","Percent","239","units ","0","v95709536","48.38","24","","","","0"
"2013","Non-census metropolitan areas","","A member of the household may have had health problems caused by the quality of the air in the dwelling in the previous 12 months and indoor air quality rated as poor","Percent","239","units ","0","v95709537","48.39","14","E","","","0"
"2013","Non-census metropolitan areas","","No members of the household believed to have had health problems caused by the quality of the air in the dwelling in the previous 12 months","Percent","239","units ","0","v95651814","48.9","95","","","","0"
"2013","Non-census metropolitan areas","","Condensation other than moisture from showers or cooking noticed on the inside surfaces of windows during the previous 12 months","Percent","239","units ","0","v95651815","48.10","20","","","","0"
"2013","Non-census metropolitan areas","","Mold or mildew noticed in the dwelling during the previous 12 months","Percent","239","units ","0","v95651816","48.11","10","","","","0"
"2013","Non-census metropolitan areas","","Opened windows more often to increase air circulation to improve air quality","Percent","239","units ","0","v95651817","48.12","91","","","","0"
"2013","Non-census metropolitan areas","","Opened windows during the winter season","Percent","239","units ","0","v95651818","48.13","84","","","","0"
"2013","Non-census metropolitan areas","","Opened windows during the winter season, every day","Percent","239","units ","0","v95651819","48.14","28","","","","0"
"2013","Non-census metropolitan areas","","Opened windows during the winter season, at least once a week","Percent","239","units ","0","v95651820","48.15","28","","","","0"
"2013","Non-census metropolitan areas","","Opened windows during the winter season, a few times during the season","Percent","239","units ","0","v95651821","48.16","28","","","","0"
"2013","Non-census metropolitan areas","","Never opened windows during the winter season","Percent","239","units ","0","v95651822","48.17","16","","","","0"
"2013","Non-census metropolitan areas","","Opened windows during the summer season","Percent","239","units ","0","v95651823","48.18","99","","","","0"
"2013","Non-census metropolitan areas","","Opened windows during the summer season, every day","Percent","239","units ","0","v95651824","48.19","84","","","","0"
"2013","Non-census metropolitan areas","","Opened windows during the summer season, at least once a week","Percent","239","units ","0","v95651825","48.20","12","","","","0"
"2013","Non-census metropolitan areas","","Opened windows during the summer season, a few times during the season","Percent","239","units ","0","v95651826","48.21","3","","","","0"
"2013","Non-census metropolitan areas","","Never opened windows during the summer season","Percent","239","units ","0","v95651827","48.22","1","","","","0"
"2013","Non-census metropolitan areas","","Turned on a floor or ceiling fan to increase air circulation to improve indoor air quality","Percent","239","units ","0","v95651828","48.23","63","","","","0"
"2013","Non-census metropolitan areas","","Used an air conditioner more frequently to improve indoor air quality","Percent","239","units ","0","v95651829","48.24","11","","","","0"
"2013","Non-census metropolitan areas","","Used a dehumidifier or humidifier to improve indoor air quality","Percent","239","units ","0","v95651830","48.25","45","","","","0"
"2013","Non-census metropolitan areas","","Used a dehumidifier to improve indoor air quality","Percent","239","units ","0","v95651831","48.26","37","","","","0"
"2013","Non-census metropolitan areas","","Used a humidifier to improve indoor air quality","Percent","239","units ","0","v95651832","48.27","17","","","","0"
"2013","Non-census metropolitan areas","","Used both a dehumidifier and a humidifier to improve indoor air quality","Percent","239","units ","0","v95651833","48.28","8","","","","0"
"2013","Non-census metropolitan areas","","Used an air cleaning system to improve indoor air quality","Percent","239","units ","0","v95651834","48.29","13","","","","0"
"2013","Non-census metropolitan areas","","Used higher quality filters in the furnace to improve indoor air quality","Percent","239","units ","0","v95651835","48.30","44","","","","0"
"2013","Non-census metropolitan areas","","Used furnace fan or heat recovery ventilation (HRV) system to increase air circulation to improve air quality","Percent","239","units ","0","v95651836","48.31","36","","","","0"
"2013","Non-census metropolitan areas","","Used air fresheners such as potpourri, solid or spray air fresheners, essential oil dispensers, or incense to improve indoor air quality","Percent","239","units ","0","v95651837","48.32","34","","","","0"
"2015","Canada","2016A000011124","Rated indoor air quality as excellent, very good or good","Percent","239","units ","0","v95650302","1.1","91","","","","0"
"2015","Canada","2016A000011124","Rated indoor air quality as excellent","Percent","239","units ","0","v95650303","1.2","22","","","","0"
"2015","Canada","2016A000011124","Rated indoor air quality as very good","Percent","239","units ","0","v95650304","1.3","40","","","","0"
"2015","Canada","2016A000011124","Rated indoor air quality as good","Percent","239","units ","0","v95650305","1.4","30","","","","0"
"2015","Canada","2016A000011124","Rated indoor air quality as fair or poor","Percent","239","units ","0","v95650306","1.5","7","","","","0"
"2015","Canada","2016A000011124","Rated indoor air quality as fair","Percent","239","units ","0","v95650307","1.6","6","","","","0"
"2015","Canada","2016A000011124","Rated indoor air quality as poor","Percent","239","units ","0","v95650308","1.7","1","E","","","0"
"2015","Canada","2016A000011124","A member of the household may have had health problems caused by the quality of the air in the dwelling in the previous 12 months","Percent","239","units ","0","v95650309","1.8","5","","","","0"
"2015","Canada","2016A000011124","A member of the household may have had health problems caused by the quality of the air in the dwelling in the previous 12 months and indoor air quality rated as excellent, very good or good","Percent","239","units ","0","v95709202","1.33","61","","","","0"
"2015","Canada","2016A000011124","A member of the household may have had health problems caused by the quality of the air in the dwelling in the previous 12 months and indoor air quality rated as excellent","Percent","239","units ","0","v95709203","1.34","5","E","","","0"
"2015","Canada","2016A000011124","A member of the household may have had health problems caused by the quality of the air in the dwelling in the previous 12 months and indoor air quality rated as very good","Percent","239","units ","0","v95709204","1.35","15","","","","0"
"2015","Canada","2016A000011124","A member of the household may have had health problems caused by the quality of the air in the dwelling in the previous 12 months and indoor air quality rated as good","Percent","239","units ","0","v95709205","1.36","41","","","","0"
"2015","Canada","2016A000011124","A member of the household may have had health problems caused by the quality of the air in the dwelling in the previous 12 months and indoor air quality rated as fair or poor","Percent","239","units ","0","v95709206","1.37","39","","","","0"
"2015","Canada","2016A000011124","A member of the household may have had health problems caused by the quality of the air in the dwelling in the previous 12 months and indoor air quality rated as fair","Percent","239","units ","0","v95709207","1.38","25","E","","","0"
"2015","Canada","2016A000011124","A member of the household may have had health problems caused by the quality of the air in the dwelling in the previous 12 months and indoor air quality rated as poor","Percent","239","units ","0","v95709208","1.39","14","E","","","0"
"2015","Canada","2016A000011124","No members of the household believed to have had health problems caused by the quality of the air in the dwelling in the previous 12 months","Percent","239","units ","0","v95650310","1.9","93","","","","0"
"2015","Canada","2016A000011124","Condensation other than moisture from showers or cooking noticed on the inside surfaces of windows during the previous 12 months","Percent","239","units ","0","v95650311","1.10","22","","","","0"
"2015","Canada","2016A000011124","Mold or mildew noticed in the dwelling during the previous 12 months","Percent","239","units ","0","v95650312","1.11","13","","","","0"
"2015","Canada","2016A000011124","Opened windows more often to increase air circulation to improve air quality","Percent","239","units ","0","v95650313","1.12","90","","","","0"
"2015","Canada","2016A000011124","Opened windows during the winter season","Percent","239","units ","0","v95650314","1.13","87","","","","0"
"2015","Canada","2016A000011124","Opened windows during the winter season, every day","Percent","239","units ","0","v95650315","1.14","30","","","","0"
"2015","Canada","2016A000011124","Opened windows during the winter season, at least once a week","Percent","239","units ","0","v95650316","1.15","30","","","","0"
"2015","Canada","2016A000011124","Opened windows during the winter season, a few times during the season","Percent","239","units ","0","v95650317","1.16","26","","","","0"
"2015","Canada","2016A000011124","Never opened windows during the winter season","Percent","239","units ","0","v95650318","1.17","13","","","","0"
"2015","Canada","2016A000011124","Opened windows during the summer season","Percent","239","units ","0","v95650319","1.18","98","","","","0"
"2015","Canada","2016A000011124","Opened windows during the summer season, every day","Percent","239","units ","0","v95650320","1.19","80","","","","0"
"2015","Canada","2016A000011124","Opened windows during the summer season, at least once a week","Percent","239","units ","0","v95650321","1.20","14","","","","0"
"2015","Canada","2016A000011124","Opened windows during the summer season, a few times during the season","Percent","239","units ","0","v95650322","1.21","4","","","","0"
"2015","Canada","2016A000011124","Never opened windows during the summer season","Percent","239","units ","0","v95650323","1.22","1","","","","0"
"2015","Canada","2016A000011124","Turned on a floor or ceiling fan to increase air circulation to improve indoor air quality","Percent","239","units ","0","v95650324","1.23","60","","","","0"
"2015","Canada","2016A000011124","Used an air conditioner more frequently to improve indoor air quality","Percent","239","units ","0","v95650325","1.24","15","","","","0"
"2015","Canada","2016A000011124","Used a dehumidifier or humidifier to improve indoor air quality","Percent","239","units ","0","v95650326","1.25","45","","","","0"
"2015","Canada","2016A000011124","Used a dehumidifier to improve indoor air quality","Percent","239","units ","0","v95650327","1.26","32","","","","0"
"2015","Canada","2016A000011124","Used a humidifier to improve indoor air quality","Percent","239","units ","0","v95650328","1.27","24","","","","0"
"2015","Canada","2016A000011124","Used both a dehumidifier and a humidifier to improve indoor air quality","Percent","239","units ","0","v95650329","1.28","11","","","","0"
"2015","Canada","2016A000011124","Used an air cleaning system to improve indoor air quality","Percent","239","units ","0","v95650330","1.29","14","","","","0"
"2015","Canada","2016A000011124","Used higher quality filters in the furnace to improve indoor air quality","Percent","239","units ","0","v95650331","1.30","48","","","","0"
"2015","Canada","2016A000011124","Used furnace fan or heat recovery ventilation (HRV) system to increase air circulation to improve air quality","Percent","239","units ","0","v95650332","1.31","40","","","","0"
"2015","Canada","2016A000011124","Used air fresheners such as potpourri, solid or spray air fresheners, essential oil dispensers, or incense to improve indoor air quality","Percent","239","units ","0","v95650333","1.32","32","","","","0"
"2015","Newfoundland and Labrador","2016A000210","Rated indoor air quality as excellent, very good or good","Percent","239","units ","0","v95650334","2.1","97","","","","0"
"2015","Newfoundland and Labrador","2016A000210","Rated indoor air quality as excellent","Percent","239","units ","0","v95650335","2.2","27","","","","0"
"2015","Newfoundland and Labrador","2016A000210","Rated indoor air quality as very good","Percent","239","units ","0","v95650336","2.3","46","","","","0"
"2015","Newfoundland and Labrador","2016A000210","Rated indoor air quality as good","Percent","239","units ","0","v95650337","2.4","24","","","","0"
"2015","Newfoundland and Labrador","2016A000210","Rated indoor air quality as fair or poor","Percent","239","units ","0","v95650338","2.5","","F","","","0"
"2015","Newfoundland and Labrador","2016A000210","Rated indoor air quality as fair","Percent","239","units ","0","v95650339","2.6","","F","","","0"
"2015","Newfoundland and Labrador","2016A000210","Rated indoor air quality as poor","Percent","239","units ","0","v95650340","2.7","","F","","","0"
"2015","Newfoundland and Labrador","2016A000210","A member of the household may have had health problems caused by the quality of the air in the dwelling in the previous 12 months","Percent","239","units ","0","v95650341","2.8","","F","","","0"
"2015","Newfoundland and Labrador","2016A000210","A member of the household may have had health problems caused by the quality of the air in the dwelling in the previous 12 months and indoor air quality rated as excellent, very good or good","Percent","239","units ","0","v95709209","2.33","","F","","","0"
"2015","Newfoundland and Labrador","2016A000210","A member of the household may have had health problems caused by the quality of the air in the dwelling in the previous 12 months and indoor air quality rated as excellent","Percent","239","units ","0","v95709210","2.34","","F","","","0"
"2015","Newfoundland and Labrador","2016A000210","A member of the household may have had health problems caused by the quality of the air in the dwelling in the previous 12 months and indoor air quality rated as very good","Percent","239","units ","0","v95709211","2.35","","F","","","0"
"2015","Newfoundland and Labrador","2016A000210","A member of the household may have had health problems caused by the quality of the air in the dwelling in the previous 12 months and indoor air quality rated as good","Percent","239","units ","0","v95709212","2.36","","F","","","0"
"2015","Newfoundland and Labrador","2016A000210","A member of the household may have had health problems caused by the quality of the air in the dwelling in the previous 12 months and indoor air quality rated as fair or poor","Percent","239","units ","0","v95709213","2.37","","F","","","0"
"2015","Newfoundland and Labrador","2016A000210","A member of the household may have had health problems caused by the quality of the air in the dwelling in the previous 12 months and indoor air quality rated as fair","Percent","239","units ","0","v95709214","2.38","","F","","","0"
"2015","Newfoundland and Labrador","2016A000210","A member of the household may have had health problems caused by the quality of the air in the dwelling in the previous 12 months and indoor air quality rated as poor","Percent","239","units ","0","v95709215","2.39","","F","","","0"
"2015","Newfoundland and Labrador","2016A000210","No members of the household believed to have had health problems caused by the quality of the air in the dwelling in the previous 12 months","Percent","239","units ","0","v95650342","2.9","97","","","","0"
"2015","Newfoundland and Labrador","2016A000210","Condensation other than moisture from showers or cooking noticed on the inside surfaces of windows during the previous 12 months","Percent","239","units ","0","v95650343","2.10","17","E","","","0"
"2015","Newfoundland and Labrador","2016A000210","Mold or mildew noticed in the dwelling during the previous 12 months","Percent","239","units ","0","v95650344","2.11","11","E","","","0"
"2015","Newfoundland and Labrador","2016A000210","Opened windows more often to increase air circulation to improve air quality","Percent","239","units ","0","v95650345","2.12","94","","","","0"
"2015","Newfoundland and Labrador","2016A000210","Opened windows during the winter season","Percent","239","units ","0","v95650346","2.13","81","","","","0"
"2015","Newfoundland and Labrador","2016A000210","Opened windows during the winter season, every day","Percent","239","units ","0","v95650347","2.14","8","E","","","0"
"2015","Newfoundland and Labrador","2016A000210","Opened windows during the winter season, at least once a week","Percent","239","units ","0","v95650348","2.15","28","","","","0"
"2015","Newfoundland and Labrador","2016A000210","Opened windows during the winter season, a few times during the season","Percent","239","units ","0","v95650349","2.16","44","","","","0"
"2015","Newfoundland and Labrador","2016A000210","Never opened windows during the winter season","Percent","239","units ","0","v95650350","2.17","19","","","","0"
"2015","Newfoundland and Labrador","2016A000210","Opened windows during the summer season","Percent","239","units ","0","v95650351","2.18","99","","","","0"
"2015","Newfoundland and Labrador","2016A000210","Opened windows during the summer season, every day","Percent","239","units ","0","v95650352","2.19","90","","","","0"
"2015","Newfoundland and Labrador","2016A000210","Opened windows during the summer season, at least once a week","Percent","239","units ","0","v95650353","2.20","8","E","","","0"
"2015","Newfoundland and Labrador","2016A000210","Opened windows during the summer season, a few times during the season","Percent","239","units ","0","v95650354","2.21","","F","","","0"
"2015","Newfoundland and Labrador","2016A000210","Never opened windows during the summer season","Percent","239","units ","0","v95650355","2.22","","F","","","0"
"2015","Newfoundland and Labrador","2016A000210","Turned on a floor or ceiling fan to increase air circulation to improve indoor air quality","Percent","239","units ","0","v95650356","2.23","64","","","","0"
"2015","Newfoundland and Labrador","2016A000210","Used an air conditioner more frequently to improve indoor air quality","Percent","239","units ","0","v95650357","2.24","","F","","","0"
"2015","Newfoundland and Labrador","2016A000210","Used a dehumidifier or humidifier to improve indoor air quality","Percent","239","units ","0","v95650358","2.25","53","","","","0"
"2015","Newfoundland and Labrador","2016A000210","Used a dehumidifier to improve indoor air quality","Percent","239","units ","0","v95650359","2.26","52","","","","0"
"2015","Newfoundland and Labrador","2016A000210","Used a humidifier to improve indoor air quality","Percent","239","units ","0","v95650360","2.27","10","E","","","0"
"2015","Newfoundland and Labrador","2016A000210","Used both a dehumidifier and a humidifier to improve indoor air quality","Percent","239","units ","0","v95650361","2.28","9","E","","","0"
"2015","Newfoundland and Labrador","2016A000210","Used an air cleaning system to improve indoor air quality","Percent","239","units ","0","v95650362","2.29","20","","","","0"
"2015","Newfoundland and Labrador","2016A000210","Used higher quality filters in the furnace to improve indoor air quality","Percent","239","units ","0","v95650363","2.30","37","E","","","0"
"2015","Newfoundland and Labrador","2016A000210","Used furnace fan or heat recovery ventilation (HRV) system to increase air circulation to improve air quality","Percent","239","units ","0","v95650364","2.31","","F","","","0"
"2015","Newfoundland and Labrador","2016A000210","Used air fresheners such as potpourri, solid or spray air fresheners, essential oil dispensers, or incense to improve indoor air quality","Percent","239","units ","0","v95650365","2.32","33","","","","0"
"2015","Prince Edward Island","2016A000211","Rated indoor air quality as excellent, very good or good","Percent","239","units ","0","v95650366","3.1","94","","","","0"
"2015","Prince Edward Island","2016A000211","Rated indoor air quality as excellent","Percent","239","units ","0","v95650367","3.2","33","","","","0"
"2015","Prince Edward Island","2016A000211","Rated indoor air quality as very good","Percent","239","units ","0","v95650368","3.3","37","","","","0"
"2015","Prince Edward Island","2016A000211","Rated indoor air quality as good","Percent","239","units ","0","v95650369","3.4","24","","","","0"
"2015","Prince Edward Island","2016A000211","Rated indoor air quality as fair or poor","Percent","239","units ","0","v95650370","3.5","","F","","","0"
"2015","Prince Edward Island","2016A000211","Rated indoor air quality as fair","Percent","239","units ","0","v95650371","3.6","","F","","","0"
"2015","Prince Edward Island","2016A000211","Rated indoor air quality as poor","Percent","239","units ","0","v95650372","3.7","","F","","","0"
"2015","Prince Edward Island","2016A000211","A member of the household may have had health problems caused by the quality of the air in the dwelling in the previous 12 months","Percent","239","units ","0","v95650373","3.8","","F","","","0"
"2015","Prince Edward Island","2016A000211","A member of the household may have had health problems caused by the quality of the air in the dwelling in the previous 12 months and indoor air quality rated as excellent, very good or good","Percent","239","units ","0","v95709216","3.33","","F","","","0"
"2015","Prince Edward Island","2016A000211","A member of the household may have had health problems caused by the quality of the air in the dwelling in the previous 12 months and indoor air quality rated as excellent","Percent","239","units ","0","v95709217","3.34","","F","","","0"
"2015","Prince Edward Island","2016A000211","A member of the household may have had health problems caused by the quality of the air in the dwelling in the previous 12 months and indoor air quality rated as very good","Percent","239","units ","0","v95709218","3.35","","F","","","0"
"2015","Prince Edward Island","2016A000211","A member of the household may have had health problems caused by the quality of the air in the dwelling in the previous 12 months and indoor air quality rated as good","Percent","239","units ","0","v95709219","3.36","","F","","","0"
"2015","Prince Edward Island","2016A000211","A member of the household may have had health problems caused by the quality of the air in the dwelling in the previous 12 months and indoor air quality rated as fair or poor","Percent","239","units ","0","v95709220","3.37","","F","","","0"
"2015","Prince Edward Island","2016A000211","A member of the household may have had health problems caused by the quality of the air in the dwelling in the previous 12 months and indoor air quality rated as fair","Percent","239","units ","0","v95709221","3.38","","F","","","0"
"2015","Prince Edward Island","2016A000211","A member of the household may have had health problems caused by the quality of the air in the dwelling in the previous 12 months and indoor air quality rated as poor","Percent","239","units ","0","v95709222","3.39","","F","","","0"
"2015","Prince Edward Island","2016A000211","No members of the household believed to have had health problems caused by the quality of the air in the dwelling in the previous 12 months","Percent","239","units ","0","v95650374","3.9","93","","","","0"
"2015","Prince Edward Island","2016A000211","Condensation other than moisture from showers or cooking noticed on the inside surfaces of windows during the previous 12 months","Percent","239","units ","0","v95650375","3.10","24","","","","0"
"2015","Prince Edward Island","2016A000211","Mold or mildew noticed in the dwelling during the previous 12 months","Percent","239","units ","0","v95650376","3.11","20","E","","","0"
"2015","Prince Edward Island","2016A000211","Opened windows more often to increase air circulation to improve air quality","Percent","239","units ","0","v95650377","3.12","93","","","","0"
"2015","Prince Edward Island","2016A000211","Opened windows during the winter season","Percent","239","units ","0","v95650378","3.13","84","","","","0"
"2015","Prince Edward Island","2016A000211","Opened windows during the winter season, every day","Percent","239","units ","0","v95650379","3.14","25","","","","0"
"2015","Prince Edward Island","2016A000211","Opened windows during the winter season, at least once a week","Percent","239","units ","0","v95650380","3.15","36","","","","0"
"2015","Prince Edward Island","2016A000211","Opened windows during the winter season, a few times during the season","Percent","239","units ","0","v95650381","3.16","24","","","","0"
"2015","Prince Edward Island","2016A000211","Never opened windows during the winter season","Percent","239","units ","0","v95650382","3.17","15","E","","","0"
"2015","Prince Edward Island","2016A000211","Opened windows during the summer season","Percent","239","units ","0","v95650383","3.18","99","","","","0"
"2015","Prince Edward Island","2016A000211","Opened windows during the summer season, every day","Percent","239","units ","0","v95650384","3.19","93","","","","0"
"2015","Prince Edward Island","2016A000211","Opened windows during the summer season, at least once a week","Percent","239","units ","0","v95650385","3.20","","F","","","0"
"2015","Prince Edward Island","2016A000211","Opened windows during the summer season, a few times during the season","Percent","239","units ","0","v95650386","3.21","","F","","","0"
"2015","Prince Edward Island","2016A000211","Never opened windows during the summer season","Percent","239","units ","0","v95650387","3.22","","F","","","0"
"2015","Prince Edward Island","2016A000211","Turned on a floor or ceiling fan to increase air circulation to improve indoor air quality","Percent","239","units ","0","v95650388","3.23","67","","","","0"
"2015","Prince Edward Island","2016A000211","Used an air conditioner more frequently to improve indoor air quality","Percent","239","units ","0","v95650389","3.24","10","E","","","0"
"2015","Prince Edward Island","2016A000211","Used a dehumidifier or humidifier to improve indoor air quality","Percent","239","units ","0","v95650390","3.25","57","","","","0"
"2015","Prince Edward Island","2016A000211","Used a dehumidifier to improve indoor air quality","Percent","239","units ","0","v95650391","3.26","53","","","","0"
"2015","Prince Edward Island","2016A000211","Used a humidifier to improve indoor air quality","Percent","239","units ","0","v95650392","3.27","16","E","","","0"
"2015","Prince Edward Island","2016A000211","Used both a dehumidifier and a humidifier to improve indoor air quality","Percent","239","units ","0","v95650393","3.28","11","E","","","0"
"2015","Prince Edward Island","2016A000211","Used an air cleaning system to improve indoor air quality","Percent","239","units ","0","v95650394","3.29","18","E","","","0"
"2015","Prince Edward Island","2016A000211","Used higher quality filters in the furnace to improve indoor air quality","Percent","239","units ","0","v95650395","3.30","","F","","","0"
"2015","Prince Edward Island","2016A000211","Used furnace fan or heat recovery ventilation (HRV) system to increase air circulation to improve air quality","Percent","239","units ","0","v95650396","3.31","","F","","","0"
"2015","Prince Edward Island","2016A000211","Used air fresheners such as potpourri, solid or spray air fresheners, essential oil dispensers, or incense to improve indoor air quality","Percent","239","units ","0","v95650397","3.32","26","","","","0"
"2015","Nova Scotia","2016A000212","Rated indoor air quality as excellent, very good or good","Percent","239","units ","0","v95650398","4.1","94","","","","0"
"2015","Nova Scotia","2016A000212","Rated indoor air quality as excellent","Percent","239","units ","0","v95650399","4.2","23","","","","0"
"2015","Nova Scotia","2016A000212","Rated indoor air quality as very good","Percent","239","units ","0","v95650400","4.3","48","","","","0"
"2015","Nova Scotia","2016A000212","Rated indoor air quality as good","Percent","239","units ","0","v95650401","4.4","22","","","","0"
"2015","Nova Scotia","2016A000212","Rated indoor air quality as fair or poor","Percent","239","units ","0","v95650402","4.5","5","E","","","0"
"2015","Nova Scotia","2016A000212","Rated indoor air quality as fair","Percent","239","units ","0","v95650403","4.6","5","E","","","0"
"2015","Nova Scotia","2016A000212","Rated indoor air quality as poor","Percent","239","units ","0","v95650404","4.7","","F","","","0"
"2015","Nova Scotia","2016A000212","A member of the household may have had health problems caused by the quality of the air in the dwelling in the previous 12 months","Percent","239","units ","0","v95650405","4.8","3","E","","","0"
"2015","Nova Scotia","2016A000212","A member of the household may have had health problems caused by the quality of the air in the dwelling in the previous 12 months and indoor air quality rated as excellent, very good or good","Percent","239","units ","0","v95709223","4.33","84","","","","0"
"2015","Nova Scotia","2016A000212","A member of the household may have had health problems caused by the quality of the air in the dwelling in the previous 12 months and indoor air quality rated as excellent","Percent","239","units ","0","v95709224","4.34","","F","","","0"
"2015","Nova Scotia","2016A000212","A member of the household may have had health problems caused by the quality of the air in the dwelling in the previous 12 months and indoor air quality rated as very good","Percent","239","units ","0","v95709225","4.35","","F","","","0"
"2015","Nova Scotia","2016A000212","A member of the household may have had health problems caused by the quality of the air in the dwelling in the previous 12 months and indoor air quality rated as good","Percent","239","units ","0","v95709226","4.36","","F","","","0"
"2015","Nova Scotia","2016A000212","A member of the household may have had health problems caused by the quality of the air in the dwelling in the previous 12 months and indoor air quality rated as fair or poor","Percent","239","units ","0","v95709227","4.37","","F","","","0"
"2015","Nova Scotia","2016A000212","A member of the household may have had health problems caused by the quality of the air in the dwelling in the previous 12 months and indoor air quality rated as fair","Percent","239","units ","0","v95709228","4.38","","F","","","0"
"2015","Nova Scotia","2016A000212","A member of the household may have had health problems caused by the quality of the air in the dwelling in the previous 12 months and indoor air quality rated as poor","Percent","239","units ","0","v95709229","4.39","","F","","","0"
"2015","Nova Scotia","2016A000212","No members of the household believed to have had health problems caused by the quality of the air in the dwelling in the previous 12 months","Percent","239","units ","0","v95650406","4.9","95","","","","0"
"2015","Nova Scotia","2016A000212","Condensation other than moisture from showers or cooking noticed on the inside surfaces of windows during the previous 12 months","Percent","239","units ","0","v95650407","4.10","23","","","","0"
"2015","Nova Scotia","2016A000212","Mold or mildew noticed in the dwelling during the previous 12 months","Percent","239","units ","0","v95650408","4.11","16","","","","0"
"2015","Nova Scotia","2016A000212","Opened windows more often to increase air circulation to improve air quality","Percent","239","units ","0","v95650409","4.12","92","","","","0"
"2015","Nova Scotia","2016A000212","Opened windows during the winter season","Percent","239","units ","0","v95650410","4.13","86","","","","0"
"2015","Nova Scotia","2016A000212","Opened windows during the winter season, every day","Percent","239","units ","0","v95650411","4.14","23","","","","0"
"2015","Nova Scotia","2016A000212","Opened windows during the winter season, at least once a week","Percent","239","units ","0","v95650412","4.15","27","","","","0"
"2015","Nova Scotia","2016A000212","Opened windows during the winter season, a few times during the season","Percent","239","units ","0","v95650413","4.16","36","","","","0"
"2015","Nova Scotia","2016A000212","Never opened windows during the winter season","Percent","239","units ","0","v95650414","4.17","13","","","","0"
"2015","Nova Scotia","2016A000212","Opened windows during the summer season","Percent","239","units ","0","v95650415","4.18","98","","","","0"
"2015","Nova Scotia","2016A000212","Opened windows during the summer season, every day","Percent","239","units ","0","v95650416","4.19","90","","","","0"
"2015","Nova Scotia","2016A000212","Opened windows during the summer season, at least once a week","Percent","239","units ","0","v95650417","4.20","5","E","","","0"
"2015","Nova Scotia","2016A000212","Opened windows during the summer season, a few times during the season","Percent","239","units ","0","v95650418","4.21","","F","","","0"
"2015","Nova Scotia","2016A000212","Never opened windows during the summer season","Percent","239","units ","0","v95650419","4.22","","F","","","0"
"2015","Nova Scotia","2016A000212","Turned on a floor or ceiling fan to increase air circulation to improve indoor air quality","Percent","239","units ","0","v95650420","4.23","75","","","","0"
"2015","Nova Scotia","2016A000212","Used an air conditioner more frequently to improve indoor air quality","Percent","239","units ","0","v95650421","4.24","12","","","","0"
"2015","Nova Scotia","2016A000212","Used a dehumidifier or humidifier to improve indoor air quality","Percent","239","units ","0","v95650422","4.25","50","","","","0"
"2015","Nova Scotia","2016A000212","Used a dehumidifier to improve indoor air quality","Percent","239","units ","0","v95650423","4.26","48","","","","0"
"2015","Nova Scotia","2016A000212","Used a humidifier to improve indoor air quality","Percent","239","units ","0","v95650424","4.27","12","","","","0"
"2015","Nova Scotia","2016A000212","Used both a dehumidifier and a humidifier to improve indoor air quality","Percent","239","units ","0","v95650425","4.28","9","","","","0"
"2015","Nova Scotia","2016A000212","Used an air cleaning system to improve indoor air quality","Percent","239","units ","0","v95650426","4.29","16","","","","0"
"2015","Nova Scotia","2016A000212","Used higher quality filters in the furnace to improve indoor air quality","Percent","239","units ","0","v95650427","4.30","32","","","","0"
"2015","Nova Scotia","2016A000212","Used furnace fan or heat recovery ventilation (HRV) system to increase air circulation to improve air quality","Percent","239","units ","0","v95650428","4.31","19","E","","","0"
"2015","Nova Scotia","2016A000212","Used air fresheners such as potpourri, solid or spray air fresheners, essential oil dispensers, or incense to improve indoor air quality","Percent","239","units ","0","v95650429","4.32","32","","","","0"
"2015","New Brunswick","2016A000213","Rated indoor air quality as excellent, very good or good","Percent","239","units ","0","v95650430","5.1","90","","","","0"
"2015","New Brunswick","2016A000213","Rated indoor air quality as excellent","Percent","239","units ","0","v95650431","5.2","23","","","","0"
